id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
158,Fivestars,fivestars,Winter 2011,Acquired,Customer loyalty and payments platform for small businesses.,"Fivestars is a leading payment and customer loyalty platform for small local businesses. Our mission is to help businesses and communities thrive by turning every transaction into a relationship. 

Since launching in 2011, Fivestars has become a rewarding platform with 60 million users discovering and driving sales to 14,000+ small businesses. We help drive over $3 billion in local sales per year. More than 1 million people sign up monthly to support the local businesses that make our neighborhoods great. 

The company is backed by Lightspeed, DCM, Menlo Ventures, HarbourVest, and others. 

Together, let’s #LoveLocal. Visit www.fivestars.com for more information.
",http://fivestars.com,https://www.ycombinator.com/companies/fivestars,"San Francisco, CA, USA",201,B2B,B2B -> Retail,"B2B, Retail","Fintech, Marketplace","United States of America, America / Canada",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/e57fe3f2f5b8a158002acd8fef99c01e7294b55c.png,1326789909
168,GOAT Group,goat-group,Winter 2011,Active,"Platform for the greatest products from the past, present and future.","GOAT Group represents the leading platforms for authentic sneakers, apparel and accessories. Operating four distinct brands–GOAT, Flight Club, Grailed and alias–GOAT Group has a global community of over 50M members across 170 countries.

We are backed by some of the leading names in venture capital including Accel Partners, Andreessen Horowitz, Index Ventures, Matrix Partners, NEA, SV Angel, Upfront Ventures, Webb Investment Network and Y Combinator.",https://www.goatgroup.com/,https://www.ycombinator.com/companies/goat-group,"Los Angeles, CA, USA",1600,Consumer,Consumer -> Apparel and Cosmetics,"Consumer, Apparel and Cosmetics",Marketplace,"United States of America, America / Canada, Remote, Partly Remote",Growth,True,True,False,"Airgoat, was Superb, was Grub With Us, GOAT",https://bookface-images.s3.amazonaws.com/small_logos/4f3a455935f36a6655742aae286b206df1cd13bd.png,1326789988
145,HelloSign,hellosign,Winter 2011,Acquired,eSignature software for small and mid-market businesses.,"We believe that the way business gets done today is broken. That’s why we’re dedicated to simplifying work for everyone - from small startups to large enterprise companies. Millions of individuals and over 65,000 companies world-wide trust the HelloSign platform – which includes eSignature, digital workflow and electronic fax solutions – to automate and manage their most important business transactions. 

With a sharp focus on user experience and a lust for innovation, HelloSign is on a mission to Simplify Work.",https://www.hellosign.com,https://www.ycombinator.com/companies/hellosign,"San Francisco, CA, USA",100,B2B,B2B -> Productivity,"B2B, Productivity","SaaS, Enterprise Software","United States of America, America / Canada",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/251df7a6d1d16ee11aac63b910791aca861aff29.png,1326789780
170,DrChrono,drchrono,Winter 2011,Acquired,The essential platform for modern medical practices and patients.,"DrChrono develops the essential platform and services for modern medical practices to make care more informed, more interactive, and more personalized. The open platform powers telehealth, electronic health record (EHR), practice management, medical billing, and revenue cycle solutions for physicians and patients, and is fully extensible via a robust API and marketplace of applications and services. The platform is used by thousands of physicians and millions of patients, and is facilitating millions of patient appointments and is processing billions of dollars in medical billing. For more information about DrChrono, visit www.drchrono.com",https://www.drchrono.com,https://www.ycombinator.com/companies/drchrono,"San Francisco, CA, USA; CA, USA; Remote",150,Healthcare,Healthcare -> Healthcare IT,"Healthcare, Healthcare IT","Healthcare, Telemedicine, API","United States of America, America / Canada, Remote, Fully Remote",Growth,True,False,False,drchrono,https://bookface-images.s3.amazonaws.com/small_logos/777dd100388a6a777571baee7bd41695a7129e6a.png,1326790001
172,Storyworth,storyworth,Winter 2011,Active,Record your family stories and print them in beautiful keepsake books.,"Storyworth is a service that makes it easy for families to record their stories. Each week they email their customers a question about their life, for example ""What do you remember of your grandmother?"". Their customers reply by email, and the stories are saved and shared privately with their family. At the end of a year, their stories are bound in a beautiful keepsake book.",https://www.storyworth.com,https://www.ycombinator.com/companies/storyworth,"Kailua, HI, USA; Stockholm, Stockholm County, Sweden; Remote",13,Consumer,Consumer -> Home and Personal,"Consumer, Home and Personal","SaaS, E-commerce","United States of America, Sweden, America / Canada, Europe, Remote, Fully Remote",Early,False,False,False,StoryWorth,https://bookface-images.s3.amazonaws.com/small_logos/678d47516746207e33cdb648673c5564c0db2c63.png,1326790021
171,Zerocater,zerocater,Winter 2011,Active,Zerocater is revolutionizing how companies feed their employees,"Zerocater builds revolutionary corporate catering and cafeteria solutions employees love while saving companies millions of dollars as they transition to the hybrid workplace. With its Cloud Cafe, Hybrid Cafe, Managed Cafe, and Event Cafe products; Zerocater has built corporate cafeteria and office catering programs for companies of all sizes from growing startups to the Fortune 500. Thousands of companies choose Zerocater for the customized, consistent, and diverse meal experiences its products offer, while also reducing costs by giving companies the flexibility to only pay for the employees who come into the office. Zerocater currently offers its corporate cafeteria and office catering products in the San Francisco Bay Area, New York, Chicago, Los Angeles, Boston, Austin, Denver, Seattle, Atlanta, Dallas, Philadelphia and Washington D.C. Since completing YCombinator in Winter 2011, Zerocater has raised $38.5M from leading investors including Cleveland Avenue, Remus Capital, Romulus Capital, Struck Capital, SV Angel, Keith Rabois, Yuri Milner, Paul Buchheit, and Justin Kan. For more information visit zerocater.com and follow @Zerocater on Facebook, Instagram, LinkedIn, and Twitter.",http://zerocater.com,https://www.ycombinator.com/companies/zerocater,"Chicago, IL, USA",140,B2B,B2B -> Office Management,"B2B, Office Management","Food, Food Tech, Food & Beverage","United States of America, America / Canada, Remote, Partly Remote",Growth,False,False,False,ZeroCater,https://bookface-images.s3.amazonaws.com/small_logos/a645292b4d6ec9338b10e2556390bfcc54ee0b7a.png,1775596327
164,Mino Games,mino-games,Winter 2011,Active,Mobile games company,Top-25 grossing mobile gaming studio. Backed by Andreessen Horowitz and Y Combinator. ,http://minomonsters.com,https://www.ycombinator.com/companies/mino-games,"San Francisco, CA, USA; Montreal, QC, Canada",11,Consumer,Consumer -> Gaming,"Consumer, Gaming",Gaming,"United States of America, Canada, America / Canada",Growth,False,True,False,Minomonsters,https://bookface-images.s3.amazonaws.com/small_logos/573373ab6401e76024bab0260b4ba1cd64b7a1fe.png,1326789959
160,Close,close,Winter 2011,Active,CRM and sales automation tools for startups and SMBs,Close is a modern CRM with built-in sales communication tools for startups and SMBs.,https://close.com,https://www.ycombinator.com/companies/close,Remote,120,B2B,B2B -> Sales,"B2B, Sales","SaaS, B2B","Remote, Fully Remote",Early,False,False,False,"Elastic Sales, Close.io, Swipegood",https://bookface-images.s3.amazonaws.com/small_logos/54e0a81b62b025aba369d098ad87caf559c7c1b4.png,1326789920
149,Tremendous,tremendous,Winter 2011,Active,"How businesses send money to people at scale. Fast, free, global.","Tremendous is a payouts platform for businesses to send money and gift cards to anyone, anywhere. Used by 25k+ companies for one-time payments, including research compensation, marketing incentives, and employee recognition.",https://www.tremendous.com,https://www.ycombinator.com/companies/tremendous,"New York City, NY, USA; Remote",150,Fintech,Fintech -> Payments,"Fintech, Payments","Fintech, Payments","United States of America, America / Canada, Remote, Fully Remote",Early,False,False,False,GiftRocket,https://bookface-images.s3.amazonaws.com/small_logos/4113d9f505976529d750df754ce34c986d9cf14a.png,1326789805
147,You Got Listings,you-got-listings-inc,Winter 2011,Active,All-in-one apartment Marketing Platform for brokerages and landlords.,"You Got Listings is an all-in-one apartment Marketing Platform for brokerages and management companies. Founded in 2009, You Got Listings through innovation and automation has helped push over 3 Million properties in front of prospect renters. We are here to provide the rentals industry with the most comprehensive online marketing solution.",http://www.yougotlistings.com,https://www.ycombinator.com/companies/you-got-listings-inc,Remote,3,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,"Real Estate and Construction, Housing and Real Estate","SaaS, Real Estate","Remote, Fully Remote",Early,False,False,False,"YouGotListings, You Got Listings",https://bookface-images.s3.amazonaws.com/small_logos/8214cadc759a9cb954edf802db5794105e9999b7.png,1326789790
