id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
12862,Meridian Industries,meridian-industries,Summer 2019,Active,Index is the modern business intelligence platform,"Index is a next-generation business intelligence (BI) tool designed for data teams and analysts to rapidly create, share, and explore interactive dashboards. By combining powerful SQL capabilities with a collaborative workspace, Index simplifies complex data visualization and enables teams to make faster, data-driven decisions.",https://mora.com,https://www.ycombinator.com/companies/meridian-industries,"San Francisco, CA, USA",6,B2B,B2B -> Analytics,"B2B, Analytics","SaaS, B2B, Analytics, Data Visualization, AI","United States of America, America / Canada",Early,False,True,False,"Houston, Index",https://bookface-images.s3.amazonaws.com/small_logos/4d8d3cb25a60e81613dcaac912d3f28552022bc8.png,1599762607
12861,Asher Bio,asher-bio,Summer 2019,Active,We build better immunotherapies,"Asher Bio is a biotechnology company developing precisely targeted immunotherapies for cancer and other diseases. Our cis-targeting platform aims to enable selective activation of specific immune cell types, addressing the inherent limitations of otherwise pleiotropic immunotherapies that act on multiple cell types. Our approach has the potential to precisely direct different immune mediators against a range of target immune cell-types and create best-in-class immunotherapies in cancer, autoimmune and infectious diseases. 

Asher Bio is backed by Third Rock Ventures and is located in South San Francisco.",https://www.asherbio.com/,https://www.ycombinator.com/companies/asher-bio,"San Francisco, CA, USA; San Carlos, CA, USA",3,Healthcare,Healthcare -> Therapeutics,"Healthcare, Therapeutics",Biotech,"United States of America, America / Canada",Growth,False,False,False,"Asher Biotherapeutics, Asher Biotherapeutics, Asher Bio, Asher Biotherapeutics",https://bookface-images.s3.amazonaws.com/small_logos/6ebff96239c6b3bdc84c6e935bf7862294c380cd.png,1559270475
12860,Deepnote,deepnote,Summer 2019,Active,A better data science notebook.,"Data science is as much a scientific and creative process as it is an engineering one. It involves working together, failing, learning and going back to the drawing board. Data scientists are explorers. To make data projects successful, we need tools that are both powerful and easy to use. Tools that help us collaborate and share our work in an engaging way. Tools that make data science fun again.

At Deepnote, we’re building a new standard in data tooling — a notebook that brings teams together to explore, analyze and present data from start to finish.

We are building tools for explorers. Join us.",https://www.deepnote.com/,https://www.ycombinator.com/companies/deepnote,"San Francisco, CA, USA",,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design","Developer Tools, Machine Learning","United States of America, America / Canada, Remote, Partly Remote",Growth,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/1d3472a27c98c1e565e5925980d8068da5917ef1.png,1581020768
12857,Aspect,aspect,Summer 2019,Active,Build UI fast.,Build and publish user interfaces quickly.,https://aspect.app,https://www.ycombinator.com/companies/aspect,"San Francisco, CA, USA",1,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design","Developer Tools, SaaS","United States of America, America / Canada",Early,False,False,False,Metacode,https://bookface-images.s3.amazonaws.com/small_logos/5864cc2d657e919dc5bf2ea218178e543d59d747.png,1559268359
12856,Coco Wallet,coco-wallet,Summer 2019,Active,Your global dollar account powered by stablecoins,"Coco Wallet is a global money app that lets users send, spend, save, and earn in digital dollars. It combines the simplicity of a neobank like ""Revolut"" or ""Nubank"" with the freedom of Web3. Giving anyone instant access to stable, borderless money without relying on banks.",https://cocowallet.app,https://www.ycombinator.com/companies/coco-wallet,"New York City, NY, USA; Remote",50,Fintech,Fintech -> Payments,"Fintech, Payments",Crypto / Web3,"United States of America, America / Canada, Remote, Fully Remote",Early,False,False,False,"Coco, Coco Pago",https://bookface-images.s3.amazonaws.com/small_logos/7515f83e50e3f52a5cd34355a67ae58ba87c3724.png,1559267826
12855,treble.ai,treble-ai,Summer 2019,Active,We help companies scale marketing campaigns through WhatsApp,"We help companies build and scale marketing campaigns through WhatsApp, reaching their customers anywhere in the world with engaging conversations. With our platform, businesses can create and send conversations massively to users and get analytics to improve their campaign performance over time, increasing conversion in every stage of the funnel. ",https://treble.ai,https://www.ycombinator.com/companies/treble-ai,"São Paulo, SP, Brazil; New York, NY, USA; Seattle, WA, USA",38,B2B,B2B -> Marketing,"B2B, Marketing","Messaging, Marketing, Automation","Brazil, United States of America, Latin America, America / Canada, Remote, Partly Remote",Growth,False,False,False,"treble.ai, Inc.",https://bookface-images.s3.amazonaws.com/small_logos/e327caabc10297ebb160260940994aa368fe6f3d.png,1559267727
12854,Vitau,vitau,Summer 2019,Active,Subscription pharmacy for patients with chronic diseases in LatAm. ,Subscription model pharmacy for patients with chronic diseases in Latin America. We delivery medicine every month and help with the insurance reimbursement. We're currently operating in Mexico.,https://vitau.mx,https://www.ycombinator.com/companies/vitau,"Monterrey, N.L., Mexico",55,Healthcare,Healthcare -> Healthcare IT,"Healthcare, Healthcare IT","Consumer Health Services, Health Tech","Mexico, Latin America, Remote, Partly Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/d9cd017900be17b252b5900099fa5c55d4991179.png,1585612102
12851,Flowbot,flowbot,Summer 2019,Active,A natural language-driven programming assistant.,,https://www.getflowbot.com,https://www.ycombinator.com/companies/flowbot,"New York City, NY, USA; New York, NY, USA",2,B2B,B2B -> Infrastructure,"B2B, Infrastructure","Artificial Intelligence, NLP","United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1583948412
12850,Curri,curri,Summer 2019,Active,Construction & industrial logistics platform.,"Curri provides on-demand, last-mile logistics for construction and adjacent industries with our nationwide fleet of cars, trucks, and flatbeds. ",http://www.curri.com,https://www.ycombinator.com/companies/curri,"Los Angeles, CA, USA",104,Real Estate and Construction,Real Estate and Construction -> Construction,"Real Estate and Construction, Construction","Construction, B2B, Delivery, Logistics, Electric Vehicles","United States of America, America / Canada, Remote, Partly Remote",Growth,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/ed2e7167e1eff92b17d32c0735b56ffe5d4ef549.png,1559266752
12848,zeroheight,zeroheight,Summer 2019,Active,The design system layer for coding agents,"In a world where anyone can build software and sloppy products are abundant, the products that rise above the rest are the ones that solve real problems with a polished UX and strong brand identity. The key to delivering those things is a high quality, reliable, AI-optimised design system.

zeroheight enables product teams to effortlessly document, manage, and fine-tune their design systems for AI development, so that they can ship at 10x speed without compromising on user experience.",https://zeroheight.com,https://www.ycombinator.com/companies/zeroheight,"London, England, United Kingdom; Remote",55,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design","Developer Tools, SaaS, Design Tools","United Kingdom, Europe, Remote, Fully Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/ed2baeb51a0f0a58c1fedf8a9565de188c435f34.png,1559266318
12847,Mudafy,mudafy,Summer 2019,Active,The LatAm tech-enabled real estate broker to buy and sell houses. ,"Mudafy is a tech-enabled real estate broker for LatAm that makes it easier for people to buy and sell their homes. Mudafy delivers superior customer experience through technology and data analytics. Their customer-facing product includes 360° virtual tours, online booking for showings & appraisals, and dynamic benchmark pricing data for properties. For agents, they have processes and tools that increase their efficiency by 10x compared to traditional realtors. For the first time, there is a level of professionalism to the LATAM real estate market, which is leading to homes closing faster and at a fraction of the cost.",https://mudafy.com,https://www.ycombinator.com/companies/mudafy,"Buenos Aires, CABA, Argentina",75,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,"Real Estate and Construction, Housing and Real Estate","Marketplace, Proptech","Argentina, Latin America",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/ff2ca99052b08f56d8a1a0eddf8bfefbc9369b92.png,1559265261
12846,Traces,traces,Summer 2019,Active,Transform your video monitoring with AI,"We analyze thousands of video streams to find and track people without facial recognition. 
Our tech is available as an API and has multiple use cases. Unique people counting, forensic people search, falsa alarm filtering and many more. 
",https://www.traces.ai,https://www.ycombinator.com/companies/traces,"San Francisco, CA, USA; Mountain View, CA, USA",10,B2B,B2B -> Security,"B2B, Security","Artificial Intelligence, Deep Learning, Computer Vision","United States of America, America / Canada, Remote, Partly Remote",Early,False,False,False,EllipseAI,https://bookface-images.s3.amazonaws.com/small_logos/95c9d28f031050f88288e5b80195b4ca69c2dd41.png,1559260859
12845,Freshpaint,freshpaint,Summer 2019,Active,"Customer data collection, safeguarding, & activation for healthcare","Our customers use Freshpaint to make their websites and entire marketing stack HIPAA compliant. It's impossible to use modern analytics and marketing tools without sharing sensitive HIPAA-regulated data. Our platform does the hard thing of moving data from A to B. And then we do the really hard thing of controlling the flow of sensitive HIPAA-regulated data to various 3rd-party marketing tools.

We're building the data infrastructure that safeguards patient privacy while also enabling marketing teams promote access to healthcare.",https://freshpaint.io,https://www.ycombinator.com/companies/freshpaint,"San Francisco, CA, USA; Remote",120,B2B,B2B -> Infrastructure,"B2B, Infrastructure","Developer Tools, SaaS, B2B","United States of America, America / Canada, Remote, Fully Remote",Growth,False,True,False,Perfalytics,https://bookface-images.s3.amazonaws.com/small_logos/5f64879cc9b2e90a8ad210fd47f7c8d59390ff5a.png,1578352495
12843,PayMongo,paymongo,Summer 2019,Active,Modern online payments for the Philippines,"PayMongo builds products and tools that enable thousands of individuals and businesses in the Philippines to make and receive payments over the Internet. We support payments through credit or debit cards, electronic wallets, over-the-counter payments and many more.

We build robust APIs, plugins and other products that abstract out the complexities of payments from our users so they can get up and running quickly and focus on their business.

Our investors include Founders Fund, Peter Thiel, Bedrock Capital and Stripe.",https://paymongo.com,https://www.ycombinator.com/companies/paymongo,"Taguig, NCR, Philippines",220,Fintech,Fintech -> Payments,"Fintech, Payments",Fintech,"Philippines, Southeast Asia, Remote, Partly Remote",Growth,False,False,False,Equiac,https://bookface-images.s3.amazonaws.com/small_logos/7cba82562906755c19c4ffc3aca87850d388d16c.png,1559191336
12842,InEvent,inevent,Summer 2019,Active,"In-Person, Hybrid and Virtual Event Management Software","InEvent is an all in one platform that allows you to use multiple solutions (website, registration, mobile app, hospitality, check-in, badge printing, budgeting, etc) altogether, without having to upload data 3-4x times on different pages.

Everything is available on the cloud, 24x7, for you and your attendees. Most of our competitors have modules that don't talk with each other, we solved this by creating a solid foundation that all of our solutions are built upon.

We have already successfully improved more than 12,400 events, boosting more than 2,390,000 registrations so far. We have integrations with Salesforce, Marketo, Oracle, Microsoft and other vendors to create a simple, easy-to-use marketing ecosystem for all our customers.

Discover the InEvent Virtual Lobby, the top event marketing solution in the world today: https://inevent.com/en/virtual-online-streaming-events-room-events-innovative.php

",https://inevent.com,https://www.ycombinator.com/companies/inevent,"Atlanta, GA, USA; Remote",150,B2B,B2B -> Marketing,"B2B, Marketing","SaaS, GovTech, B2B","United States of America, America / Canada, Remote, Fully Remote",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/9001d7186569d3da9eef7ffe9711b1df75087e47.png,1559190934
12841,Heru,heru,Summer 2019,Active,Tax Automation Infrastructure,"Heru is the tech-based tax solution that automates tax filing procedures for consumers and Enterprises in Mexico. Our technology automatically, files taxes, deducts expenses, issues invoices and collects payments all from one app. Easy, transparent and automated.

14 million digital workers and SMEs in Mexico face constant stress derived from their lack of knowledge on tax related issues. By providing these users a suite of tax based solutions, we will allow them to further progress in their financial health.",https://www.heru.app/,https://www.ycombinator.com/companies/heru,"Mexico City, CDMX, Mexico",53,Fintech,Fintech,Fintech,"Fintech, Latin America","Mexico, Latin America, Remote, Partly Remote",Early,False,False,False,"Kuarto, Kuarti",https://bookface-images.s3.amazonaws.com/small_logos/47fec39158f7320571960b7f1c85ed6a2abcf95d.png,1559188419
12839,Tranqui Finanzas,tranqui-finanzas,Summer 2019,Active,Debt Management for Latin America. ,"Tranqui is a debt collection company that has revolutionized the industry with its digital-first approach. Utilizing cutting-edge analytics and machine learning, Tranqui offers a more efficient and effective debt collection experience for users.

Our technology-driven approach enables us to analyze user data and behavior patterns to develop personalized communication and repayment plans. This ensures that our users receive a tailored experience that is optimized for their individual needs, resulting in a higher success rate for debt repayment.

With Tranqui, users can manage their debt repayment on their own terms, from the comfort of their own homes, thanks to our convenient and flexible digital channels. Our approach not only improves the debt collection experience for users but also helps to improve their overall financial health.

Choose Tranqui for a better debt collection experience, with 2x the effectiveness of traditional debt collection methods.",https://tranquifinanzas.com/,https://www.ycombinator.com/companies/tranqui-finanzas,"Cali, Valle del Cauca, Colombia; Bogotá, Bogota, Colombia; Remote",27,Fintech,Fintech -> Credit and Lending,"Fintech, Credit and Lending",Fintech,"Colombia, Latin America, Remote, Fully Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/2c42e831c6a8c7776b3ad57f187e2c8227a7cd2f.png,1559186351
12838,Holy Grail,holy-grail-inc,Summer 2019,Active,,"
",https://www.holygrail.ai,https://www.ycombinator.com/companies/holy-grail-inc,"San Francisco, CA, USA; Remote",7,B2B,B2B,B2B,Enterprise Software,"United States of America, America / Canada, Remote, Fully Remote",Early,False,False,False,"Holy Grail, Holy Grail Inc",https://bookface-images.s3.amazonaws.com/small_logos/6bc225ca97797bf7ebc687394db0b4d61644c2cf.png,1559183810
12837,Recidiviz,recidiviz,Summer 2019,Active,"Helping create a smaller, fairer, safer justice system","Recidiviz is a non-profit technology company that drives meaningful changes in criminal justice systems and improved outcomes for justice-impacted individuals.

Criminal justice data today is inefficient and ineffective: researchers, advocates, policymakers and practitioners each need funding and time for data collection and cleaning (for almost any data at all), and most data collected is too stale by the time it’s compiled to be useful.

Recidiviz has built an open-source platform to ingest data from across data silos, link it, standardize it, and expose it in usable formats to the ecosystem. We provide products and analyses on top of this platform to help government agencies understand how their justice systems are functioning, set and track progress towards goals, drive evidence-based improvements to practice and policy, and ensure justice-impacted folks reenter their communities as safely and quickly as they can.",https://www.recidiviz.org/,https://www.ycombinator.com/companies/recidiviz,"New York City, NY, USA",120,Government,Government,Government,"Civic Tech, GovTech, Nonprofit","United States of America, America / Canada, Remote, Partly Remote",Early,False,True,True,,https://bookface-images.s3.amazonaws.com/small_logos/f8d1fc7c5658be9d0827573d54592039deaf6971.png,1559183122
12836,Trella,trella,Summer 2019,Active,Trella is a platform that connects shippers to carriers. Trella…,"Trella is a technology platform that connects shippers to carriers. Trella empowers drivers, improves their efficiency, boosts their earnings and utilization as well as provide job opportunities. Trella also works to reduce costs for shippers, introduce a transparent pricing structure, provide them with a more reliable source of carriers while allowing them to track their shipments in real-time as well as report key insights on their transportation trends and performance.",https://www.trella.app/,https://www.ycombinator.com/companies/trella,"Cairo, Cairo Governorate, Egypt",50,B2B,B2B -> Supply Chain and Logistics,"B2B, Supply Chain and Logistics","Marketplace, Logistics","Egypt, Middle East and North Africa, Remote, Partly Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/cc0392a6dc28d30c2289f39323355c013d2df608.png,1559183092
12834,Flux,flux,Summer 2019,Active,Flux is building the payment network for alternative payments in…,"Flux is building the payment network for alternative payments, with a focus on bringing acceptance of all BNPL options to on-site merchants so they can max their client's buying power.

Flux provides an instant-issuing and payment acceptance solution for consumer credit products, and a payment terminal for alternative credit (non-card) for retailers.",http://paywithflux.com,https://www.ycombinator.com/companies/flux,"Mexico City, CDMX, Mexico",9,Fintech,Fintech -> Payments,"Fintech, Payments","Fintech, Payments","Mexico, Latin America, Remote, Partly Remote",Early,False,False,False,Flux QR,https://bookface-images.s3.amazonaws.com/small_logos/4f38739b0e1f431175c8487a6c712bb03a2548a2.png,1559183041
12833,stoic.,stoic,Summer 2019,Active,Stoic helps people feel better and take care of their mental health.,"We are on a mission to help people understand what influence how they feel and what they can do to feel better.

Stoic has more than 4 000 000 downloads, 100 000+ reviews with a 4.8/5 average and you can find it here http://apple.co/-stoic and here http://apple.co/stoic",https://getstoic.com/,https://www.ycombinator.com/companies/stoic,"Kraków, Lesser Poland Voivodeship, Poland; Remote",9,Healthcare,Healthcare -> Consumer Health and Wellness,"Healthcare, Consumer Health and Wellness","Mental Health Tech, Consumer Health Services, Consumer Products","Poland, Europe, Remote, Fully Remote",Early,False,False,False,Stoic.,https://bookface-images.s3.amazonaws.com/small_logos/9a9e914a3468dc1323110282f013e1def3f41bd9.png,1559182641
12832,PredictLeads,predictleads,Summer 2019,Active,Best in class company intelligence data. ,"PredictLeads provides structured data on companies. Using our data Sales teams can discover companies in their buy mode, Quant funds know when to perform trades and VCs can predict when a startup will be raising a new round. PredictLeads cuts down their market research time. Our goal is to structure the sea of public information on companies. ",https://predictleads.com,https://www.ycombinator.com/companies/predictleads,"Ljubljana, Ljubljana, Slovenia; Remote",37,B2B,B2B -> Analytics,"B2B, Analytics",Machine Learning,"Slovenia, Europe, Remote, Fully Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/1b1dfbe12c8d51212415378b6233142fd20817a2.png,1559182380
12830,Eden Farm,eden-farm,Summer 2019,Active,Delivering fruits and vegetables to multi-segment restaurants and…,"Problem:
Indonesia has severe problem in multi-layered food supply chain food  which are very harmful to farmers income and restaurants' raw material cost due to food price volatility.

Eden's Solution:
Cut through the multi-layer middlemen and bring stability to food price in Indonesia thus help stabilise farmers income and lower restaurants raw material cost.

Farmers:
We provide our farmers with revenue guarantee and demand forecast

B2B Customer:
Our B2B Customers consist of Restaurant and Cafes, we serve them with stable price and quality guarantee

Eden's Tech:
Ordering App: Collecting customer order, placing Eden's brand on our customers's desk everyday
ERP: Processing supply & demand data to produce demand forecast and internal performance measurement
Farmer's App: Collecting harvest data and communicating Eden's supply need to them.",https://edenfarm.id/,https://www.ycombinator.com/companies/eden-farm,"Jakarta, Jakarta, Indonesia",110,B2B,B2B -> Supply Chain and Logistics,"B2B, Supply Chain and Logistics","Grocery, Supply Chain","Indonesia, Southeast Asia, Remote, Partly Remote",Growth,False,False,False,Eden Farm (PT Eden Pangan Indonesia),https://bookface-images.s3.amazonaws.com/small_logos/d9210fa29ca11f819a8ea21fa11ff29934807fd3.png,1559181477
12829,Gotrade,gotrade,Summer 2019,Active,Robinhood for Southeast Asia (SEA),"Gotrade empowers Southeast Asians to invest and trade in US Stocks, Options and ETFs. ",https://www.heygotrade.com/,https://www.ycombinator.com/companies/gotrade,"Singapore, Singapore",105,Fintech,Fintech -> Consumer Finance,"Fintech, Consumer Finance",Fintech,"Singapore, Southeast Asia",Growth,False,False,False,"TR8, TradeID (formerly TR8), TradeID, TradeID (formerly TR8), TradeID",https://bookface-images.s3.amazonaws.com/small_logos/f8e0b3bb137ba53419f4f43e1fa9fcba88163662.png,1616992302
12821,Hightouch,hightouch,Summer 2019,Active,The leading Composable CDP and AI Decisioning platform,Hightouch is the leading Composable CDP and AI Decisioning platform allowing marketing teams to activate their data warehouse to build 1:1 customer experiences with data and AI agents.,https://hightouch.com/,https://www.ycombinator.com/companies/hightouch,"San Francisco, CA, USA",200,B2B,B2B -> Marketing,"B2B, Marketing","Marketing, Enterprise Software, AI","United States of America, America / Canada, Remote, Partly Remote",Growth,False,False,False,Carry,https://bookface-images.s3.amazonaws.com/small_logos/7426486d05ed170ed6c0370bb98b7114471ddc39.png,1559005957
12797,Spice Data,spice-data,Summer 2019,Active,Restaurant Data for the Enterprise,,https://spicedata.com/,https://www.ycombinator.com/companies/spice-data,"San Francisco, CA, USA",,B2B,B2B,B2B,Enterprise,"United States of America, America / Canada",Early,False,False,False,"Pepper, Spice",https://bookface-images.s3.amazonaws.com/small_logos/cce53f7be13552eac8bf22c7f446a2ac9d860c9d.png,1558665919
