id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
271,Airbnb,airbnb,Winter 2009,Public,Book accommodations around the world.,"Founded in August of 2008 and based in San Francisco, California, Airbnb is a trusted community marketplace for people to list, discover, and book unique accommodations around the world — online or from a mobile phone. Whether an apartment for a night, a castle for a week, or a villa for a month, Airbnb connects people to unique travel experiences, at any price point, in more than 33,000 cities and 192 countries. And with world-class customer service and a growing community of users, Airbnb is the easiest way for people to monetize their extra space and showcase it to an audience of millions.  

No global movement springs from individuals. It takes an entire team united behind something big. Together, we work hard, we laugh a lot, we brainstorm nonstop, we use hundreds of Post-Its a week, and we give the best high-fives in town. Headquartered in San Francisco, we have satellite offices in Dublin, London, Barcelona, Paris, Milan, Copenhagen, Berlin, Moscow, São Paolo, Sydney, and Singapore.",http://airbnb.com,https://www.ycombinator.com/companies/airbnb,"San Francisco, CA, USA",6132,Consumer,"Consumer -> Travel, Leisure and Tourism","Consumer, Travel, Leisure and Tourism","Marketplace, Travel","United States of America, America / Canada",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/3e9a0092bee2ccf926e650e59c06503ec6b9ee65.png,1326790856
270,Volantio,volantio,Winter 2009,Active,Post-booking revenue and capacity optimization for airlines…,"Volantio is a leader in travel technology software focused on revenue and capacity optimization for airlines.  

Based in Atlanta, GA, Volantio partners with major airlines globally such as Qantas, Iberia, Alaska Airlines, Volaris, Jetstar Airways, Emirates, Ethiopian Airlines, Scoot-Tigerair, and others. 

The company’s Yana platform enables airlines to generate incremental revenue and reduce operational costs, while putting greater predictability and control back into the hands of their customers.

We are backed by institutional and strategic investors from around the world including Ingleside Investors, JetBlue Technology Ventures, International Airlines Group (IAG), and Qantas Ventures.",http://www.volantio.com,https://www.ycombinator.com/companies/volantio,"Atlanta, GA, USA",19,B2B,B2B -> Marketing,"B2B, Marketing",Airlines,"United States of America, America / Canada",Growth,False,True,False,Adioso,https://bookface-images.s3.amazonaws.com/small_logos/cf9bb5e6e2675a17e58680fdafb1e6a3bef6c968.png,1326790848
275,Cloudkick,cloudkick,Winter 2009,Acquired,,"Cloudkick is system to manage cloud servers, such as the Rackspace Cloud and Amazon's EC2.  Cloudkick provides an easy to use monitoring/alerting solution to support your production infrastructure on the cloud.  Cloudkick also gives you a window into your cloud deployment by providing detailed graphs on the health of your servers, and tools to categorize and keep information about what each server is doing.  Cloudkick's mission is to make cloud servers easy to use, where ever the customer needs them.",http://cloudkick.com,https://www.ycombinator.com/companies/cloudkick,"San Francisco, CA, USA",11,B2B,B2B -> Infrastructure,"B2B, Infrastructure",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326790886
274,Echodio,echodio,Winter 2009,Acquired,Sync and stream your music across any device. Acquired in 2009. ,"Echodio is the easiest way to sync your music library across players, keep your valuable collection safe, and stream to your media center.",http://echodio.com,https://www.ycombinator.com/companies/echodio,"San Francisco, CA, USA",2,Consumer,Consumer -> Content,"Consumer, Content",Music,"United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/511e33e373ba8cbed610998321772565bd2ea6b2.png,1326790876
273,reMail,remail,Winter 2009,Acquired,Email search for iPhone. Acquired by Google in Feb 2010.,ReMail is an email app that downloads all your email to your iPhone and offers a comprehensive email search.,http://remail.com,https://www.ycombinator.com/companies/remail,"CA, USA",1,B2B,B2B -> Productivity,"B2B, Productivity",Email,"United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/001be90befc6cb6633d3b3314009fabd489e5691.png,1326790872
272,Divvyshot,divvyshot,Winter 2009,Acquired,,Divvyshot is a photo-sharing platform that enables users to share full resolution photos with friends.,http://divvyshot.com,https://www.ycombinator.com/companies/divvyshot,"San Francisco, CA, USA",2,Consumer,Consumer -> Social,"Consumer, Social",,"United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/e4dc72b9f11ce7f6ee7142b32a97c4e3e477b6ed.png,1326790867
267,Heyzap,heyzap,Winter 2009,Acquired,Heyzap (acquired by Fyber for $45m in 2016) is one of the largest…,"Heyzap is a premier mobile ad network that helps millions of users discover apps they love. Heyzap’s SDK for Android and iOS apps allows both well-established app producers and innovative indie developers to monetize and bring their apps to a wide audience. It currently provides advertising, publishing, mediation, and cross-promotion services to mobile developers worldwide.

Heyzap is based in San Francisco and was founded in 2009 by Jude Gomila and Immad Akhund.",http://heyzap.com,https://www.ycombinator.com/companies/heyzap,"San Francisco, CA, USA",11,Consumer,Consumer -> Gaming,"Consumer, Gaming",Advertising,"United States of America, America / Canada",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/f23a0e60878f243a227ecdd0b96b41960b5ee37f.png,1326790823
280,PetaSales,petasales,Winter 2009,Inactive,,,http://,https://www.ycombinator.com/companies/petasales,"San Francisco, CA, USA",2,B2B,B2B -> Marketing,"B2B, Marketing",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326790927
279,Voxli,voxli,Winter 2009,Inactive,,"Voxli offers browser-based group voice chat for gamers and teams.

Users of Voxli can voice chat with up to 200 people at a time without leaving the browser or setting up a voice server. Each group voice chat exists at a persistent URL, which can be shared with friends via email or IM. Voxli works on Windows and Mac, and supports push-to-talk (walkie talkie) functionality outside of the browser.

Voxli is currently free while it is in open beta.",http://voxli.com,https://www.ycombinator.com/companies/voxli,"CA, USA",2,Consumer,Consumer -> Gaming,"Consumer, Gaming",,"United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/3ac20ac455dd6043cbdfc242898a73e662056436.png,1326790923
278,Nambii,nambii,Winter 2009,Inactive,,Nambii is an online dating service with iPhone applications that allow users to send and receive flirts with people around them.,http://nambii.com,https://www.ycombinator.com/companies/nambii,"San Francisco, CA, USA",,Consumer,Consumer -> Social,"Consumer, Social",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326790916
