id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
1839,Groww,groww,Winter 2018,Public,"Making financial services simple, transparent and delightful. ","Groww aims to empower people in India by making financial services simple, transparent and delightful. By leveraging technology, we build reliable and accessible financial services. 

Groww is India's largest stock broker (in terms of active NSE clients) and the largest distributor of mutual fund SIPs. 
",https://groww.in,https://www.ycombinator.com/companies/groww,"Bengaluru, KA, India",1050,Fintech,Fintech -> Asset Management,"Fintech, Asset Management","India, Investing","India, South Asia",Growth,True,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/0ae62cb1672e8223d9b0ae2e5b7ecde4ae763c5e.png,1510200189
1793,Sqreen,sqreen,Winter 2018,Acquired,Sqreen is the application security platform for the modern enterprise,"Sqreen is the application security platform for the modern enterprise. More than 800 organizations trust Sqreen to protect, observe and test their applications, APIs and microservices. As opposed to pattern-based approaches, Sqreen analyses in-app execution in real time to deliver more robust security without compromising performance.",https://www.sqreen.com/,https://www.ycombinator.com/companies/sqreen,"San Francisco, CA, USA",120,B2B,B2B -> Security,"B2B, Security","DevSecOps, B2B, Security","United States of America, America / Canada, Remote, Partly Remote",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/9d891f44fe59b3c6d5bbb6ce15c0d60af544b9b8.png,1510027359
1743,Bear Flag Robotics,bear-flag-robotics,Winter 2018,Acquired,Autonomous driving technology for farm tractors.,"Bear Flag Robotics is developing autonomous driving technology for farm tractors. By equipping tractors and implements with technology, Bear Flag allows growers to automate and optimize many of their most common tasks. This addresses the farm labor shortage while removing workers from hazardous conditions. Additionally, Bear Flag provides growers with analytics that help them garner actionable insights about their crops and operations.",http://bearflagrobotics.com/,https://www.ycombinator.com/companies/bear-flag-robotics,"New York City, NY, USA; Newark, CA, USA",10,Industrials,Industrials -> Agriculture,"Industrials, Agriculture","Robotics, Agriculture","United States of America, America / Canada, Remote, Partly Remote",Early,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/f6c760103131e6cfdd881aff2d03fe079d21ff37.png,1509562892
1654,Newfront,newfront-insurance,Winter 2018,Acquired,Modern insurance brokerage.,"Newfront is building the modern insurance brokerage. Transparent data delivered real-time translates into a lower total cost of risk and greater insights. We work with 20% of US unicorns, 100s of YC startups, and 150+ public companies on their Business Insurance and Total Rewards.

Headquartered in San Francisco, Newfront has more than 800 colleagues and offices throughout the US. ",https://www.newfront.com/,https://www.ycombinator.com/companies/newfront-insurance,"San Francisco, CA, USA",800,Fintech,Fintech -> Insurance,"Fintech, Insurance","Fintech, Insurance","United States of America, America / Canada, Remote, Partly Remote",Growth,True,False,False,"Abe, Newfront Insurance (FKA Abe), Newfront Insurance (was Abe)",https://bookface-images.s3.amazonaws.com/small_logos/6d7ef9c80d04b0eeccadce07af72fa59e617fb84.png,1493701824
1882,Snackpass,snackpass,Winter 2018,Active,Order ahead at restaurants and get rewards with friends.,"Skip the line, collect points and send gifts to friends 🎁
Snackpass is an app that makes ordering food more convenient, affordable and social.",https://snackpass.co,https://www.ycombinator.com/companies/snackpass,"San Francisco, CA, USA",38,Consumer,Consumer -> Food and Beverage,"Consumer, Food and Beverage","Marketplace, E-commerce","United States of America, America / Canada, Remote, Partly Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/7ac73e2746670c96205a96ceaa3fe2fd8ff8b46c.png,1515539196
1879,Replit,replit,Winter 2018,Active,Collaborative in-browser IDE ,"Replit is the world-leading collaborative browser-based development environment -- learn, create & deploy! Join a community of 20m+ developers.",https://replit.com,https://www.ycombinator.com/companies/replit,"San Francisco, CA, USA",65,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design","Developer Tools, Collaboration","United States of America, America / Canada, Remote, Partly Remote",Growth,False,True,False,Repl.it,https://bookface-images.s3.amazonaws.com/small_logos/233d387923712777913e62bff3a3ea50d70ed780.png,1515103371
1878,Swayable,swayable,Winter 2018,Active,Swayable predicts consumer opinion and the impact of content,"Swayable partners with the world's leading brands and advocacy groups to change minds, behaviors and attitudes.

We are hiring in data science, full stack engineering, data visualization, design, and operations. We welcome unsolicited CVs from anyone, and especially encourage women and people from under-represented groups to talk to us.",http://swayable.com,https://www.ycombinator.com/companies/swayable,"New York City, NY, USA; New York, NY, USA",30,B2B,B2B -> Marketing,"B2B, Marketing",Machine Learning,"United States of America, America / Canada, Remote, Partly Remote",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/a5d215c7313a052e41f5b021db99a546ebcecf7a.png,1515103348
1877,FidoCure®,fidocure,Winter 2018,Active,FidoCure® is the leader in Precision Medicine for Canine Oncology.,"Cancer is a genetic disease. We know this from decades of human and veterinary cancer research. Precision medicine and targeted therapies are successfully used to treat humans with cancer. At FidoCure®, we bring this approach to the world of veterinary medicine. 

FidoCure® empowers veterinarians to offer genetic sequencing and targeted therapies to treat dogs with cancer. We are committed to expanding the veterinary oncology toolbox for both diagnostics and therapeutics. 

Our veterinary partners have treated thousands of dogs over the past 30 years and work closely with the growing FidoCure® network of over 143 clinics and 180 forward-thinking veterinary oncologists throughout the US.

Together, we can combat canine cancer!",https://www.fidocure.com/,https://www.ycombinator.com/companies/fidocure,"San Francisco, CA, USA; Palo Alto, CA, USA; Remote",14,Healthcare,Healthcare -> Healthcare Services,"Healthcare, Healthcare Services",Oncology,"United States of America, America / Canada, Remote, Fully Remote",Growth,False,False,False,"The One Health Company, FidoCure",https://bookface-images.s3.amazonaws.com/small_logos/bb9e634002d538d6dc6ede0e890087fb0447eb9b.png,1515099745
1876,Veriff,veriff,Winter 2018,Active,AI-powered identity verification solution for fraud prevention.,"Veriff is a global online identity verification company that enables organizations to build trust with their customers through intelligent, accurate, and automated online IDV. Veriff’s intelligent decision engine can analyze thousands of technological and behavioral variables in seconds, matching people to more than 10,000 government-issued IDs from over 190 countries. Veriff serves a global portfolio of organizations across fintech, crypto, and mobility sectors. 

Founded in 2015 by Kaarel Kotkas, today Veriff serves a global portfolio of internet businesses including fintech companies, sharing economy providers and marketplaces in the USA, Europe and other places in the world. Veriff is an alumnus of the startup accelerator Y Combinator and employs 350 people in its locations in Tallinn and Tartu in Estonia; New York, in the USA,  London in the UK and Barcelona in Spain.",https://veriff.com/,https://www.ycombinator.com/companies/veriff,"Tallinn, Harju County, Estonia; New York, NY, USA; London, England, United Kingdom; Barcelona, CT, Spain",42,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design","Fintech, SaaS","Estonia, United States of America, United Kingdom, Spain, Europe, America / Canada, Remote, Partly Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/5fb14cdcb75e548883b7886a7495ab57d679fcb5.png,1514156539
1875,Aerones,aerones,Winter 2018,Active,Robotics for wind turbine maintenance.,"We have created a robotic system for wind turbine blade maintenance. It can perform tasks such as lightning conductivity testing, high-resolution inspection, drainage hole cleaning, cleaning, painting and leading-edge repair.",http://www.aerones.com,https://www.ycombinator.com/companies/aerones,"Riga, Latvia",250,Industrials,Industrials -> Climate,"Industrials, Climate","Robotics, Drones, Climate","Latvia, Europe",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/1241b6cc5bfd1f7f45f48f472f34dd754b9383e2.png,1514156538
