id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
88,Segment,segment,Summer 2011,Acquired,"Software and APIs to collect, clean, and control customer data.","Segment is one place to collect customer data and send it to your tools for analytics, marketing automation, and raw data access with SQL. Implement all of your event tracking with Segment’s single API instead of wrangling a new API for every new tool or database. Segment's integrations let you send your data to hundreds of tools and databases.",http://segment.com,https://www.ycombinator.com/companies/segment,"San Francisco, CA, USA",550,B2B,B2B -> Analytics,"B2B, Analytics","SaaS, B2B","United States of America, America / Canada, Remote, Partly Remote",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/99f5abd1f15fa4ca4394b5781c98d8ff23db6f7b.png,1326789181
86,Codecademy,codecademy,Summer 2011,Acquired,The leading online learning platform for technical skills.,"Working professionals are experiencing their jobs changing amidst the rise of technology and automation threatens over 800 million jobs. At the same time, software is eating the world, disrupting every major industry, and creating millions of new technology jobs that companies are eager to fill. This is the skills gap. Our mission is closing it.

In 2011, we changed the face of education by creating free interactive coding courses explored by over 45 million people. As we look to the future, we're focused on helping anyone get the skills they need for the jobs they want.  We aim to bridge the gap: between companies and the workforce, people and their dream jobs. Join one of the most dynamic technology companies in New York that is changing the way the world learns.

Headquartered in New York City, our team is filled with highly curious diverse individuals whose backgrounds span tech and education. Our team is passionate about our mission: helping people get the skills they need for the jobs they want. We seek transparency, thrive on feedback, value teamwork, love evolving and never forget it's people first. We enjoy catered lunches together, company outings, guest speakers and long walks on the beach.",http://codecademy.com,https://www.ycombinator.com/companies/codecademy,"New York City, NY, USA; New York, NY, USA",225,Education,Education,Education,Education,"United States of America, America / Canada, Remote, Partly Remote",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/ee26c3b11a260e7a045f68b47d8c804b306db89f.png,1326789163
98,GoCardless,gocardless,Summer 2011,Active,We’re building the world’s bank payment network.,"At GoCardless we believe that bank payments are the best way to pay and get paid. We help businesses collect both recurring and one-off payments, without the chasing, stress or expensive fees.

We’re building a global bank payment network that lets people make and collect payments straight from their bank account, across multiple countries and currencies. 75,000+ businesses around the world trust us to power their payments. We enable them to collect payments from 30+ countries, processing over $30 billion each year.

Our suite of add-on products are helping businesses face their payment challenges head on. From automatically recovering failed payments, to challenging charge backs and fighting fraud - all without compromising their customer’s payment experience.

Our open banking leadership unlocks the ability to make and accept direct bank payments confidently and securely. And our acquisition of Nordigen means we’re also helping businesses make faster and more informed decisions by accessing and generating insights from their customers’ bank account data.

We’re also backed by some of the world’s leading investors including Accel Partners, Bain Capital Ventures, Balderton Capital, GV (formerly Google Ventures), Notion Capital, Passion Capital, Permira and Salesforce Ventures. We're a global team, with offices in London, Paris, Riga, Melbourne and New York.",http://gocardless.com,https://www.ycombinator.com/companies/gocardless,"London, England, United Kingdom",900,Fintech,Fintech -> Consumer Finance,"Fintech, Consumer Finance","Fintech, Payments","United Kingdom, Europe, Remote, Partly Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/0ccdabab089f9b89cedc7a361ae2e169d4d6a942.png,1326789297
91,Clerky,clerky,Summer 2011,Active,Makes legal paperwork easy for startups and their attorneys.,Clerky builds software to make legal paperwork easier for startups and their attorneys.  From formation to fundraising to hiring - everything a startup needs.  Thousands of top startups use Clerky to get legal paperwork done safely and efficiently.,https://www.clerky.com,https://www.ycombinator.com/companies/clerky,"San Francisco, CA, USA; Remote",35,B2B,B2B -> Legal,"B2B, Legal","Documents, Legal, LegalTech","United States of America, America / Canada, Remote, Fully Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/0413dbdb2293e4b9ea1ccbeb3fd25e23c7e07440.png,1700550246
90,AgileMD,agilemd,Summer 2011,Active,Predictive analytics and clinical pathways for hospitals ,"At AgileMD, we are building the most advanced real-time predictive analytics and clinical algorithms platform for hospitals. Our cloud-based engine helps thousands of doctors and nurses around the country make medical decisions, so that every patient receives the highest quality and value of care based on the latest medical knowledge and data.",https://agilemd.com,https://www.ycombinator.com/companies/agilemd,"San Francisco, CA, USA; Remote",19,Healthcare,Healthcare -> Healthcare IT,"Healthcare, Healthcare IT","Machine Learning, Healthcare","United States of America, America / Canada, Remote, Fully Remote",Growth,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/809b12f827ff69a7f32abee89d407ac3eac9359d.png,1326789206
85,Quartzy,quartzy,Summer 2011,Active,Marketplace for life science supplies.,"The world’s No. 1 lab management platform. We help scientists easily organize orders, manage inventory, and save money.",https://www.quartzy.com,https://www.ycombinator.com/companies/quartzy,"San Francisco, CA, USA; Hayward, CA, USA",100,Healthcare,Healthcare -> Healthcare IT,"Healthcare, Healthcare IT","SaaS, B2B, E-commerce","United States of America, America / Canada, Remote, Partly Remote",Growth,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/4040613ddc6090974d404ee7a77c5ebad60a1e10.png,1326789155
82,Streak,streak,Summer 2011,Active,Streak transforms Gmail into a powerful CRM,"Streak is the only CRM integrated entirely within your Gmail inbox, and works alongside all your other G Suite applications. It can be used to track any business process including sales, partnerships, support, hiring, deal flow, and much more. Streak also includes a powerful set of email tools including email tracking, send later, snoozing, mail merge, and more.",http://streak.com,https://www.ycombinator.com/companies/streak,"San Francisco, CA, USA; Remote",35,B2B,B2B -> Sales,"B2B, Sales",SaaS,"United States of America, America / Canada, Remote, Fully Remote",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/34b83cec1f2ebdc9cb570890712a93e354509aec.png,1326789125
76,OneSignal,onesignal,Summer 2011,Active,Engage customers through personalized omni-channel messaging,"OneSignal is the leading omnichannel customer engagement solution, powering personalized customer journeys across mobile and web push notifications, in-app messaging, SMS, and email. Our easy-to-use interface empowers content creators to focus on quality user engagement instead of complex implementation.

Our powerful platform enables over a million businesses to deliver 10 billion messages daily and 1 in 7 new apps launches using OneSignal! We support companies in 140 countries, including Zynga, USA Today, Bitcoin.com, Upwork, Tribune, and many more - from startups and small businesses just getting off the ground to established companies communicating with millions of customers.",https://onesignal.com,https://www.ycombinator.com/companies/onesignal,"San Francisco, CA, USA",150,B2B,B2B -> Marketing,"B2B, Marketing","Developer Tools, SaaS, B2B, Messaging, Marketing","United States of America, America / Canada, Remote, Partly Remote",Growth,False,True,False,Hiptic,https://bookface-images.s3.amazonaws.com/small_logos/e909ca477c49ecc4630b711eb00e53523cd42a90.png,1326789019
73,HackerRank,hackerrank,Summer 2011,Active,Change the world to value skills over pedigree,"At HackerRank, our mission is to change the world to value skills over pedigree.

Thousands of companies use our AI-powered platform to hire next-gen developers based on what they can do - not just what’s on their resume. From hiring to upskilling, we help teams identify and grow technical talent at every stage of the developer journey.

Over 26 million developers have joined the HackerRank Community to learn and certify their skills, practice interviewing, and discover relevant jobs.
",http://hackerrank.com,https://www.ycombinator.com/companies/hackerrank,"San Francisco, CA, USA",300,B2B,B2B -> Recruiting and Talent,"B2B, Recruiting and Talent","Developer Tools, Recruiting","United States of America, America / Canada",Growth,False,True,False,Interviewstreet,https://bookface-images.s3.amazonaws.com/small_logos/6df4cc84a7b27db9480fd2d7bff6fa62ff56aacb.png,1326788989
72,Apollo,apollo,Summer 2011,Active,Apollo helps engineering teams accelerate delivery,"Apollo GraphQL is the leader in open source and commercial GraphQL technologies. Apollo’s open-source GraphQL client, server, and gateway are downloaded more than 17M times per month and used in production by over 30% of the Fortune 500. Customers like Walmart, Expedia, Glassdoor, Audi, and PayPal, use the Apollo Graph Platform to unify their GraphQL efforts, collaborate on graph development, and safely iterate on their graphs. Based in San Francisco, Apollo is backed by Insight Partners, Andreessen Horowitz, Matrix Partners, Trinity Ventures, Y Combinator and individual investors.",http://apollographql.com/,https://www.ycombinator.com/companies/apollo,"San Francisco, CA, USA; Remote",200,B2B,B2B -> Infrastructure,"B2B, Infrastructure","Developer Tools, Open Source, GraphQL","United States of America, America / Canada, Remote, Fully Remote",Growth,False,True,False,"Meteor, Apollo, Apollo M",https://bookface-images.s3.amazonaws.com/small_logos/3d684926422fe826a03f5d68cd83bdb413d1c454.png,1326788979
119,Vidyard,vidyard,Summer 2011,Active,Video for business.,"Vidyard is The Video Platform for Marketing, Sales & Secure Communications. 

Vidyard is the easiest way to create, host, and share videos so businesses can keep connected with customers and colleagues.

Want to learn more? Visit our website, and check out our 6-minute demo: http://ow.ly/q7hz30jMDd6",http://vidyard.com,https://www.ycombinator.com/companies/vidyard,"Kitchener, ON, Canada",201,B2B,B2B -> Marketing,"B2B, Marketing",,"Canada, America / Canada, Remote, Partly Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/934307090567f3d1ab554fdee17624890cb7199b.png,1326789543
116,Imgix,imgix,Summer 2011,Active,The platform for your visual media.,"Nobody should have to employ expensive imaging scientists and engineers for their business to get the most out of their visual media. This is where imgix has your back. imgix is a platform for managing, processing, rendering, optimizing, and delivering your existing visual assets so that you can meet the demands of your business and your team can stay focused on what they do best.

The business demands on web visual media can blindside even the most hyper-aware content teams and developers. Just to be competitive on the Internet, you need your images to be sized perfectly to every device, served in one of any of a half dozen web formats, optimized to the absolute best perceptual quality while maintaining pinpoint performance, and distributed to wherever your users are, anywhere in the world. And that is just the baseline. Next-level imaging concerns like copyright, licensing, accessibility, moderation, illegal or explicit content, ""fake news"", and more, can threaten your business at any moment if not handled properly. Get any of these things wrong and you are shedding revenue, ceding ground to competitors, and potentially exposing your business to extreme liability.

By working with imgix's powerful APIs, SDKs, user interfaces, and integrations, you can rest assured that any demands on your images and videos will always be met, now and into the future, without you having to invest in building it yourself or patching together a mishmash of open source and third-party technologies. Our platform is designed to ensure that your images are always working for your business and never against it.

imgix was launched through the famed Y Combinator accelerator program. Its customers include Google, Lyft, Kickstarter, AirBnb, Coursera, Bonobos, Spotify, Vimeo, Bustle, and many others.",https://www.imgix.com,https://www.ycombinator.com/companies/imgix,"San Francisco, CA, USA",34,B2B,B2B -> Infrastructure,"B2B, Infrastructure","Developer Tools, SaaS, Video","United States of America, America / Canada, Remote, Partly Remote",Growth,False,False,False,"Imgix, imgix",https://bookface-images.s3.amazonaws.com/small_logos/2273004e67b5c5dafba52cce5fd02df150287bfb.png,1326789519
112,Videopixie,videopixie,Summer 2011,Active,Marketplace for Video Production Services.  We help you hire the best…,"Videopixie is a marketplace for video production that allows users to have great video on the website, such as promotional videos and etc.

Videopixie is a marketplace where you can hire the world’s best video professionals at a range of price points, to fit any budget. Retailers use Videopixie to make weekly product videos. Game companies use Videopixie to make trailers, using in-game footage, to air on national TV. Newly-weds use Videopixie to edit their five hours of ‘big-day’ footage into a five minute keepsake for life.",http://videopixie.com,https://www.ycombinator.com/companies/videopixie,"San Francisco, CA, USA",11,B2B,B2B -> Marketing,"B2B, Marketing","Marketplace, Video","United States of America, America / Canada",Early,False,False,False,SellStage,/company/thumb/missing.png,1326789477
110,MixRank,mixrank,Summer 2011,Active,"Data products for sales, marketing, finance, recruiting, and more.","MixRank processes petabytes of data every month from web crawls, Google Play Store, Apple App Store, social media, and dozens of other sources. We have hundreds of customers using our data products including Google, Amazon, Facebook, Intel, and Adobe, across industries Sales, Marketing, Finance, and Security.",https://mixrank.com,https://www.ycombinator.com/companies/mixrank,"Toronto, ON, Canada; Remote",31,B2B,B2B,B2B,"SaaS, B2B","Canada, America / Canada, Remote, Fully Remote",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/98189b51f5b6f25d164e611f2ea6a3c5f972de3f.png,1326789427
105,LeadGenius,leadgenius,Summer 2011,Active,LeadGenius is an account-based marketing and lead generation…,"LeadGenius is the most efficient way to equip sales and marketing teams with custom B2B lead data at scale. Our data experts conduct ongoing research to automatically supply teams with accurate contact information and hard-to-acquire data points for your most valuable buyer personas.

By combining a remote global workforce, custom data, and machine learning, LeadGenius delivers the highest lead generation value in the marketplace.",http://leadgenius.com,https://www.ycombinator.com/companies/leadgenius,"San Francisco, CA, USA; Berkeley, CA, USA",50,B2B,B2B -> Sales,"B2B, Sales","B2B, Sales, Marketing, AI","United States of America, America / Canada",Growth,False,False,False,MobileWorks,/company/thumb/missing.png,1326789373
102,Sift,sift,Summer 2011,Active,The Leader in Digital Trust & Safety,"Sift is the leader in Digital Trust & Safety, empowering digital disruptors to Fortune 500 companies to unlock new revenue without risk. Sift dynamically prevents fraud and abuse through industry-leading technology and expertise, an unrivaled global data network of 70 billion events per month, and a commitment to long-term customer partnerships. Global brands such as DoorDash, Twitter, and Wayfair rely on Sift to gain a competitive advantage in their markets. 
",https://sift.com/,https://www.ycombinator.com/companies/sift,"San Francisco, CA, USA",,B2B,B2B -> Security,"B2B, Security","Fintech, Machine Learning, SaaS, B2B","United States of America, America / Canada, Remote, Partly Remote",Growth,False,True,False,"Sift Science, Sift, Sift Science",https://bookface-images.s3.amazonaws.com/small_logos/4eb5f9ca677956a27183ce3ae798b02616a1e3e2.png,1326789337
99,Pagelever,pagelever,Summer 2011,Acquired,"Facebook analytics. Acquired by Unified in January 2013. 
","PageLever is the leading analytics platform for measuring your brand’s presence on Facebook.

4 of the top 10 Facebook pages rely on PageLever, as well as brands like YouTube, MTV, and Intel.

In January 2013, PageLever was acquired by Unified Social.",http://pagelever.com,https://www.ycombinator.com/companies/pagelever,"San Francisco, CA, USA",11,B2B,B2B -> Analytics,"B2B, Analytics","Analytics, Social","United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326789307
97,Firebase,firebase,Summer 2011,Acquired,"Build and grow iOS, Android, and Web apps.","Firebase is a mobile platform that gives developers the tools and infrastructure to build better apps and grow successful businesses

Firebase was acquired by Google in October, 2014.
Learn more at firebase.google.com",http://firebase.com,https://www.ycombinator.com/companies/firebase,"San Francisco, CA, USA; Mountain View, CA, USA",500,B2B,B2B -> Infrastructure,"B2B, Infrastructure",,"United States of America, America / Canada",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/5f06cb2d2d57acd42365dbecb2d7b1f3fbd60904.png,1326789288
96,Realm,realm,Summer 2011,Acquired,Better data structures = no DB.,"Realm (formerly tight.db) is a mobile database that enables its users to develop applications faster, develop applications that are fast, and craft amazing user experiences. Realm is a replacement for SQLite & Core Data. It can save users thousands of lines of code & weeks of work, and lets them craft amazing new user experiences. It is a Y Combinator company, headquartered in San Francisco.",http://realm.io,https://www.ycombinator.com/companies/realm,"San Francisco, CA, USA; Copenhagen, Denmark",51,B2B,B2B -> Infrastructure,"B2B, Infrastructure",,"United States of America, Denmark, America / Canada, Europe, Remote, Partly Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/e7c0efa8c2a26fb6420ba78e65ca6bed2a565d94.png,1326789275
89,Citus Data,citus-data,Summer 2011,Acquired,Real-time. Big data. PostgreSQL,"The amount of time businesses spend on their databases is altogether too much time. Citus is fixing this problem.

Citus is worry-free Postgres. Built to scale out, Citus is an extension to Postgres that is available as open source, as enterprise software that can be run on-prem or on any cloud, and as a fully-managed database as a service. Whether you have a multi-tenant application that needs to scale out, or you need performance for your real-time analytics customers, with Citus, you can focus on your app—not your database.

Founded in 2011, Citus Data is venture backed by Khosla Ventures and Data Collective. Citus is a Y Combinator alumnus and has offices in San Francisco’s SoMa district and Istanbul, Turkey.  

At Citus, we make it simple to scale out Postgres. 

Citus Data online: www.citusdata.com
Documentation: docs.citusdata.com
GitHub: github.com/citusdata/citus",http://citusdata.com,https://www.ycombinator.com/companies/citus-data,"San Francisco, CA, USA; Istanbul, Istanbul, Turkey; Amsterdam, NH, Netherlands",45,B2B,B2B -> Infrastructure,"B2B, Infrastructure","Open Source, Big Data, Databases","United States of America, Turkey, Netherlands, America / Canada, Middle East and North Africa, Europe, Remote, Partly Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/202e7e02db190c7ab3eef78d63f9fe5d31e43275.png,1326789195
