id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
244,WePay,wepay,Summer 2009,Acquired,Payments for platform businesses.,"WePay is a multi-party payments API for SMB SaaS, POS Platforms, and Online Marketplaces. It was acquired by JPMorgan Chase in 2018.",http://wepay.com,https://www.ycombinator.com/companies/wepay,"San Francisco, CA, USA; Redwood City, CA, USA",400,Fintech,Fintech -> Payments,"Fintech, Payments",Fintech,"United States of America, America / Canada",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/5bafed02435325734c5fec395dabe88c19ce051c.png,1326790615
248,Mixpanel,mixpanel,Summer 2009,Active,Mixpanel is event analytics for builders that need answers.,"Mixpanel is analytics for builders that need answers from their data at their fingertips. When everyone in the organization can see — and learn from — the impact of their work, they are poised to make better decisions. Companies like OpenAI, Netflix, Pinterest, sweetgreen, CNN, samsara, Uber, and Yelp use Mixpanel to understand their customers, measure progress, and endeavor to make better decisions.",http://mixpanel.com,https://www.ycombinator.com/companies/mixpanel,"San Francisco, CA, USA",410,B2B,B2B -> Analytics,"B2B, Analytics","B2B, Analytics, Data Visualization, Cloud Computing, Databases","United States of America, America / Canada, Remote, Partly Remote",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/de2e1c705cd83dd0add15fd23dbc3d1818388b84.png,1326790650
240,Stripe,stripe,Summer 2009,Active,Economic infrastructure for the internet.,"Launched out of Y Combinator’s 2009 Summer batch, Stripe is a global technology company that builds economic infrastructure for the internet. Businesses of every size—from new startups to public companies—use our software to accept payments and manage their businesses online Stripe is a proud partner of YC companies—from Airbnb (S09) to Defog (W23)—to help them grow their businesses and increase the GDP of the internet.",http://stripe.com,https://www.ycombinator.com/companies/stripe,"San Francisco, CA, USA",7000,Fintech,Fintech,Fintech,"Banking as a Service, Fintech, SaaS","United States of America, America / Canada, Remote, Partly Remote",Growth,True,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/e5ccedd9995f6524b4a0379062eb67f7c991613e.png,1326790584
259,Lingt,lingt,Summer 2009,Active,Lingt provided a web-based platform for learning languages leveraging…,Lingt empowers teachers to speak more with their students. Create and manage online speaking assignments for use in the classroom.,https://www.lingt.com/,https://www.ycombinator.com/companies/lingt,"San Francisco, CA, USA",2,Education,Education,Education,Education,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326790750
258,RentHop,renthop,Summer 2009,Active,Apartment rental marketplace,"RentHop (www.renthop.com) helps renters find great apartments.  We use sophisticated data analysis to rank apartment listings based on their ""freshness""​, their accuracy and completeness and the responsiveness of the manager who listed the apartment on our site.  

As a renter, you can use list-based or map-based search tools to browse listings and comprehensive search filters to narrow our 100,000+ listings to just the ones you want.  It’s easy and fast to reach out to brokers and property managers to schedule viewings and to manage responses.

You can also use our innovative ""Appointments on Demand""​ feature, a map showing the real-time locations of brokers and property managers available to show apartments, to reach out and schedule viewings on the fly! 

For brokers and property managers, RentHop provides a cost-effective, easy-to-use tool to promote your listings, get qualified leads and schedule viewings.  You can also post and repost listings on the go using RentHop Manager, our mobile app for brokers and property managers, currently available in the iOS App Store.  (You can download the mobile app at https://itunes.apple.com/us/app/renthop-manager/id695651355.)

Your commitment to give good service will make you stand out on RentHop - our algorithm will credit you for your responsiveness and help give your listings the boost they need to get seen - and rented - by qualified renters.
 
Look for our mobile app for consumers, due out soon!

And please let us know any questions, thoughts or comments you may have - we'll look forward to hearing from you!  You can reach us at feedback@renthop.com.  You can also find us on Facebook, Twitter (@RentHop), Google+ and Pinterest.",http://renthop.com,https://www.ycombinator.com/companies/renthop,"New York City, NY, USA; New York, NY, USA",9,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,"Real Estate and Construction, Housing and Real Estate","Marketplace, Real Estate","United States of America, America / Canada",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/1d46a914ebd920dcb8bc39852cc8704c1b4ef08f.png,1326790743
249,Olark,olark,Summer 2009,Active,The best live chat software on the planet.  We help you build…,"Olark is easy-to-use live chat software that lets you talk to customers on your website. 

Olark can help you track leads, drive sales, increase conversions, and provide great customer service. Real-time visitor information like login name, geographic location, purchase history and cart contents help you personalize every interaction and strengthen customer relationships. 

Sign up and start making your customers happier today!

Click here to sign up for a demo:
https://hello.olark.com/sales",http://olark.com,https://www.ycombinator.com/companies/olark,"San Francisco, CA, USA; Ann Arbor, MI, USA",28,B2B,B2B -> Retail,"B2B, Retail","Sales, Customer Service, Chat","United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/7ff33564bb52577d5950335e7ae4c2e1fab8f9fa.png,1326790657
245,Directed Edge,directed-edge,Summer 2009,Active,Product recommendations.,"Directed Edge delivers Amazon-like ""People who bought this also bought..."" and ""We think you'd also like""-style recommendations to other sites, using existing data being collected such as purchase or click histories. Recommendations are served in real-time via a REST API, with language bindings in several programming languages to make integration easy.",http://directededge.com,https://www.ycombinator.com/companies/directed-edge,"San Francisco, CA, USA",2,Consumer,Consumer -> Home and Personal,"Consumer, Home and Personal","Artificial Intelligence, Machine Learning, Recommendation System","United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326790627
239,Listia,listia,Summer 2009,Active,Mobile marketplace for trading used goods.,"Listia is a new kind of auction marketplace for giving and getting free stuff. Users list items as auctions, and other users bid on these items using credits instead of money. Credits are earned by signing up, giving away stuff, and being an active member.",http://listia.com,https://www.ycombinator.com/companies/listia,"San Francisco, CA, USA; Campbell, CA, USA; Remote",6,Consumer,Consumer -> Home and Personal,"Consumer, Home and Personal","Marketplace, Crypto / Web3","United States of America, America / Canada, Remote, Fully Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/4c8b863d8e3f09499ba7366a4652c816c635f1a9.png,1326790577
256,Flightcaster,flightcaster,Summer 2009,Acquired,,"FlightCaster predicts flight delays.

FlightCaster can predict your probability of delay hours before the airline or any other app notifies you. FlightCaster uses a patent-pending algorithm that scours data on every domestic flight for the past 10-years and matches it to real-time conditions.",,https://www.ycombinator.com/companies/flightcaster,"San Francisco, CA, USA",2,Consumer,"Consumer -> Travel, Leisure and Tourism","Consumer, Travel, Leisure and Tourism",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326790723
255,GraffitiGeo,graffitigeo,Summer 2009,Acquired,We let you know where to go and what to get once you get there.…,"At its core GraffitiGeo allows users to leave brief reviews of restaurants, or for those too lazy to do that, to simply leave a ""thumbs up"" or ""thumbs down"" — it's like a highly condensed version of Yelp, or a ""Digg for the world"". These reviews and votes can be cast from the site's iPhone app or from the service's homepage. The homepage also features a stream of the latest comments to come in from other users, as well as a profile for each restaurant in the system that includes all of its votes and comments. There's also a nifty feature that lets you view a heatmap of your current region, so you can quickly figure out the hot spots in town.

The gameplay in GraffitiGeo gives you points for checking into certain locations, similar to FourSquare, but doesn't really let you do anything with them. With GraffitiGeo, you earn points for every action you take, be it voting on a restaurant or leaving a brief comment. Once you've reached a certain point threshold, you can use those points to start a ""mob"", which you can invite your friends to join. Mobs allow friends to pool their points, which can then be used to acquire territory, which corresponds to actual city blocks. Whenever someone votes on one of the restaurants on the block, the mob gets some street cred too. It's definitely going to be confusing at first, but it also brings a team element to gameplay.",http://graffitigeo.com,https://www.ycombinator.com/companies/graffitigeo,"San Francisco, CA, USA; Palo Alto, CA, USA",2,Consumer,Consumer -> Content,"Consumer, Content",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326790712
