id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
383,Twitch,twitch,Winter 2007,Acquired,A global community creating the future of live entertainment.,"Twitch is the world’s leading video platform and community for gamers. More than 100 million gamers gather every month to broadcast, watch and chat about gaming. Twitch’s video platform is the backbone of live and on-demand distribution for leading video game broadcasters including casual gamers, pro players, tournaments, leagues, developers and gaming media organizations. Twitch is leading a revolution in the gaming community, working to create a participatory experience that transcends gameplay. Learn more at http://twitch.tv.",http://twitch.com,https://www.ycombinator.com/companies/twitch,"San Francisco, CA, USA",2000,Consumer,Consumer -> Content,"Consumer, Content","Community, Gaming, Social Media, Video, Social Network","United States of America, America / Canada, Remote, Partly Remote",Growth,True,False,False,"Justin.tv, Twitch",https://bookface-images.s3.amazonaws.com/small_logos/d0e24465d91469fa05da337659e25131f5295e3d.png,1326791723
344,Weebly,weebly,Winter 2007,Acquired,Build a free website that grows with your business.,"Company Information
Weebly is a consumer service that gives people a surprisingly easy and affordable way to create a site that is as unique as they are. Weebly lets entrepreneurs start something and showcase their work. With a Weebly site, people can communicate with their clients, promote their works to potential buyers, share their story with like-minded people, and be an authority on personal and professional interests.

Weebly offers a range of pricing options, including a free plan and premium plans starting at $4/month. Weebly sites are optimized to work brilliantly across computers, phones and tablets.

Global Growth
Over 20million people around the world have started a site on Weebly
Weebly sites receive over 100,000,000 unique visitors each month
Weebly is offered in 11 languages: English, French, Spanish, Italian, German, Portuguese, Dutch, Chinese, JPese, Russian and Turkish

Weebly is privately funded by Sequoia Capital, Baseline Ventures, Ron Conway, and Y Combinator.",http://weebly.com,https://www.ycombinator.com/companies/weebly,"San Francisco, CA, USA",201,B2B,B2B -> Marketing,"B2B, Marketing",,"United States of America, America / Canada",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/1f9ac2ce5b5a93035fbbf9775d29c02d9a37dd6f.png,1326791493
347,Buxfer,buxfer,Winter 2007,Active,Buxfer helps you make better spending decisions by making it easy to…,,https://www.buxfer.com,https://www.ycombinator.com/companies/buxfer,"San Francisco, CA, USA; Santa Clara, CA, USA",1,Fintech,Fintech -> Consumer Finance,"Fintech, Consumer Finance",Fintech,"United States of America, America / Canada, Remote, Partly Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/3cdaac815b43bc63142ff763d4ba39ec6d9553b9.png,1326791521
343,Virtualmin,virtualmin,Winter 2007,Active,,"Virtualmin is taking on the lack of innovation in the server admin programs, like Plesk, by making a more accessable version for pages managed by the non-technical crowd. The program will feature simple installs of popular programs like content management systems that often cost extra on other providers. It will also let you administer your website from your desktop and mobile device.",http://virtualmin.com,https://www.ycombinator.com/companies/virtualmin,"San Francisco, CA, USA; Mountain View, CA, USA",2,B2B,B2B -> Infrastructure,"B2B, Infrastructure",,"United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/b1f730a4d38e181f1796f322bba3122ac4dbcab7.png,1326791480
354,Heysan,heysan,Winter 2007,Acquired,Free messaging on mobile phones,"Heysan was a free mobile messaging and community based in San Francisco, California.

Initially Heysan provided free messaging between phones and computers, bridging IM with SMS. The service expanded into launching a mobile community and has over 1 million users doing tens of million of monthly messages. In the summer of 2007 Heysan raised a seed round from Khosla Ventures and Atomico, the venture funds of Vinod Khosla and Niklas Zennstrom.

Heysan was acquired by Good Technology in May 2009.",http://heysan.com,https://www.ycombinator.com/companies/heysan,"San Francisco, CA, USA",,Consumer,Consumer -> Social,"Consumer, Social","Community, Messaging","United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/bf698725d330ade4e0d1868371aa09cdbc9aa0c6.png,1326791558
349,Auctomatic,auctomatic,Winter 2007,Acquired,,"Auctomatic, a Y Combinator company, offers an auction and marketplace management system for all of those individual sellers on such sites as Ebay, Amazon, Overstock and others. The application lets you list your items as well as manage your sales, but it also helps you understand how to best optimize your selling and maximize profits.

The company also received an investment from Paul Buchheit, the lead developer of Gmail.",http://auctomatic.com,https://www.ycombinator.com/companies/auctomatic,"San Francisco, CA, USA",2,Consumer,Consumer -> Home and Personal,"Consumer, Home and Personal",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326791532
348,Zenter,zenter,Winter 2007,Acquired,Zenter is the gmail of slides,"Zenter is an web based presentation app that promises to really take advantage of being online. Users will have the regular functionality of PowerPoint, but with the ability to directly add content from the web (Google Images). Each public slide show will also be put into a public library, for other users to remix or just drop into their show.

Zenter was acquired by Google in June, 2007.",https://googleblog.blogspot.com/2007/06/more-sharing.html,https://www.ycombinator.com/companies/zenter,"San Francisco, CA, USA; Mountain View, CA, USA",2,B2B,B2B -> Productivity,"B2B, Productivity","Documents, SaaS, B2B, Productivity","United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/fa9c0925aff653b349d2e20c8e5b4a7277b5df84.png,1326791525
346,Octopart,octopart,Winter 2007,Acquired,Octopart is a search engine for electronic components,"Engineering tools should be as streamlined and smart as everything else in your life: as your phone, as your email, as all the apps that help you manage your day-to-day. Your work should be as efficient as possible so you can generate innovative ideas, design elegant technology, and manufacture at scale, all because you can focus on the right things. There should not be any distractions caused by poorly designed websites, unreliable data, or unwieldy spreadsheets of haphazard electronic component information. You should be able to compare components, find important technical information, and easily grasp the spectrum of parts that will be a match for your design.

This is what Octopart strives for.

Finding electronic component information should not be holding engineers back from bringing ideas to life quickly and efficiently. We believe that pricing, availability, technical specifications, and reference designs should be transparent, fast to find, and easy to understand. That’s why we create powerful, intelligent tools that streamline the engineering workflow and enable fast decision making. Octopart provides accurate and complete data for millions of electronic components in a way that makes it easy to find and compare parts. Focus on the important stuff: building the technology of the future.",http://octopart.com,https://www.ycombinator.com/companies/octopart,"New York City, NY, USA; New York, NY, USA",11,Industrials,Industrials -> Manufacturing and Robotics,"Industrials, Manufacturing and Robotics",Electronics,"United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/7ec50ec51b3c3aa64ab820a6f8ba8edaabbaf3bf.png,1326791513
353,Socialmoth,socialmoth,Winter 2007,Inactive,,"Socialmoth is a community to post your thoughts anonymously. You can view postings (mostly gossip and secrets) from the whole community as well as get updates for when someone in your group of friends makes a post. The vast majority of their members appear to be women, with over 600 posts being made per day. These guys will also be taking a new spin on their idea, launching Disenchat.com, a place to post anonymously about your workplace. The system will verify your organization by email address (like Facebook) and let you start riffing. Outsiders will be able to see the existence of the forum and volume of posting, but not the specific comments.",http://socialmoth.com,https://www.ycombinator.com/companies/socialmoth,"San Francisco, CA, USA",2,Consumer,Consumer -> Social,"Consumer, Social",,"United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/acb4fd542a4fe1f5cb88b64ef71af7aa589d3bb5.png,1326791555
352,View3,view3,Winter 2007,Inactive,,"View 3, an active clad-alignment splicer with the world's highest fiber image magnification rate, is the most dependable fusion splicer.",http://view3.com,https://www.ycombinator.com/companies/view3,,,Industrials,Industrials -> Manufacturing and Robotics,"Industrials, Manufacturing and Robotics",,Unspecified,Early,False,False,False,,/company/thumb/missing.png,1326791546
351,Whitenoise,whitenoise,Winter 2007,Inactive,,"Whitenoise is like a social network for the music industry. It comes with specially made tools for bands, agents, publicists, and venues to manage each part of their business. Bands will be able to manage their cross country tours by map, using a venue search to find gigs in any town they're passing through. Venues will get access to a full list of artists in their area along with samples and ways to reach their agent to book a show.",http://whitenoisenetworks.com,https://www.ycombinator.com/companies/whitenoise,"San Francisco, CA, USA",2,Consumer,Consumer -> Social,"Consumer, Social",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326791546
350,WriteWith,writewith,Winter 2007,Inactive,,"Writewith is a collaborative writing web app, enabling you to easily flow through the steps of writing, editing, and publishing a document with a group. A document is started by uploading an existing document (.doc, .txt, .rdf) or just typing away. After the initial draft is completed, you can invite other editors by email and assign them tasks. Writewith has full version control and even lets you post comments to each other, making it possible to edit together in real time. Currently Writewith is in beta testing with 15 college newspapers including Stanford and two of Canada's largest college papers (which even includes a national newswire).",http://writewith.com,https://www.ycombinator.com/companies/writewith,"Corvallis, OR, USA",2,Consumer,Consumer -> Content,"Consumer, Content",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326791542
345,Tsumobi,tsumobi,Winter 2007,Inactive,Messaging.,Mobile applications have so far been nightmares to implement. It's often hard to gain adoption due to complicated installs and near impossible to get users to upgrade their version once the product has shipped. Tsumobi hopes to solve this problem by creating their own language. The new language will sit on top of J2ME and process applications downloaded (via URL) for Tsumobi enabled sites. This means that developers will be able to change Tsumobi applications on the fly and have Tsumobi enabled phones automatically get the updates just by visiting a link.,http://tsumobi.com,https://www.ycombinator.com/companies/tsumobi,"Boston, MA, USA; Cambridge, MA, USA",2,Consumer,Consumer -> Social,"Consumer, Social",Messaging,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326791506
