id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
30368,Red Barn Robotics,red-barn-robotics,Winter 2025,Active,A Roomba for weeds on a farm. ,"We are building an autonomous robot to precisely eliminate weeds and leave crops untouched. Despite $100 billion being spent annually on weed control, weeds still cost the US economy $46B/year. Weeds steal sunlight and nutrients from crops, forcing farmers to choose between higher costs and lower yields. Moreover, many farms still rely on hand labor to control weed growth. The process is slow, expensive, and increasingly difficult due to constant labor shortages (1 out of every 5 US farm positions go unfilled each year). Our robot nicknamed the Field Hand is able to automate one of the worst jobs on a farm and will help healthily feed the world. ",https://www.redbarnrobotics.com,https://www.ycombinator.com/companies/red-barn-robotics,"Seattle, WA, USA",5,Industrials,Industrials -> Agriculture,"Industrials, Agriculture",,"United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/f9fea0321812586f595ebfa63ebe19d45c322ad2.png,1739827651
30365,Mentra,mentra,Winter 2025,Active,Building the open source smart glasses operating system.,"Mentra is building the open source operating system for smart glasses. The smart glasses hardware is finally ready, so we're building the OS and app store to power the next computing platform.",https://mentra.glass,https://www.ycombinator.com/companies/mentra,"San Francisco, CA, USA",12,Consumer,Consumer -> Virtual and Augmented Reality,"Consumer, Virtual and Augmented Reality","Artificial Intelligence, Hardware, Consumer, Open Source, AR","United States of America, America / Canada",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/7244027171670b7caf312b35e16b9e5cfdd49164.png,1738358223
30363,BlindPay,blindpay,Winter 2025,Active,Stablecoin API for global payments,"BlindPay is a stablecoin API that enables companies to send and receive money worldwide using fiat money, stablecoins and multiple blockchains. We handle all the complex compliance and regulatory requirements, so companies can focus on their core business.",https://blindpay.com/,https://www.ycombinator.com/companies/blindpay,"San Francisco, CA, USA",9,Fintech,Fintech -> Payments,"Fintech, Payments","Developer Tools, Fintech, Crypto / Web3, Payments, API","United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/f1817a0c9b9ff2db524e7cb0712e6867cdfcb2f0.png,1737430094
30357,Vantel,vantel,Winter 2025,Active,AI Platform for Commercial Insurance Brokerages,AI OS for commercial insurance brokerages.,https://vantel.com/,https://www.ycombinator.com/companies/vantel,"Stockholm, Stockholm County, Sweden",5,Fintech,Fintech -> Insurance,"Fintech, Insurance","Documents, Insurance, CRM","Sweden, Europe",Early,False,False,False,Vantage AI,https://bookface-images.s3.amazonaws.com/small_logos/882e8b4377acdc7c7f1830babf0cd1f7b2e00058.png,1738065592
30356,Fira,fira,Winter 2025,Active,Financial research platform for investment firms,"Fira accelerates financial research for investment analysts by instantly searching and analyzing thousands of pages of company filings and earnings reports, delivering source-cited answers and verifiable calculations.

Our mission is to build a comprehensive research platform that integrates seamlessly with internal and external data sources, handles research and analysis, generates investment documents, and automates repetitive workflows. This frees investment professionals to focus on what matters most: building relationships and making strategic decisions.",https://firaresearch.com/,https://www.ycombinator.com/companies/fira,,4,B2B,B2B -> Finance and Accounting,"B2B, Finance and Accounting",,Unspecified,Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/8180359e4edaaddd169f88aafc0eb2338fe0116f.png,1736800806
30355,assistant-ui,assistant-ui,Winter 2025,Active,Open Source React.js Library for AI Chat,"assistant-ui helps frontend developers add AI chat to their apps. Our product is used by several dozen companies, like LangChain, Stack AI, Browser Use, and Athena Intelligence. We're building an open source Typescript/React library and a backend as a service, with first class integrations into popular agent frameworks like LangGraph and Vercel AI SDK.",https://assistant-ui.com,https://www.ycombinator.com/companies/assistant-ui,"San Francisco, CA, USA",3,B2B,B2B -> Infrastructure,"B2B, Infrastructure","Developer Tools, Generative AI, Chat, Web Development, AI Assistant","United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/11f41b527f94c63e7d0ee1e19db038344f713a8f.png,1738873528
30354,Artifact,artifact-2,Winter 2025,Active,"An Collaborative, AI-native IDE for Hardware Engineers","Artifact is a collaborative IDE for hardware engineers - accelerating every step in the engineering lifecycle:

Design → Procurement → Manufacturing → Integration → Test → Sustainment

We've raised $3.5M to build an integrated, verifiable AI copilot with an intuitive UI that reflects how hardware actually gets built. Every artifact is auto-generated and traceable to a single-source of truth.

We believe hardware engineering should be rigorous, deliberate, and system-aware. We work directly with customers solving the world's hardest technical problems to modernize how complex hardware is engineered.

If you're interested, send your resume & contact info to: careers@artifact.engineer",https://www.artifact.engineer/,https://www.ycombinator.com/companies/artifact-2,"Los Angeles, CA, USA",4,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design",,"United States of America, America / Canada",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/764b72bcc2fa5b82a346ca5ceda62d50887b6537.png,1738654022
30353,Axal,axal,Winter 2025,Active,"We design, assemble, and test custom PCBs fast.","We help companies get custom PCBs built without having to manage multiple vendors themselves. We review or create PCB designs, find the right manufacturer, coordinate production, inspect and test every board, handle any manufacturing issues, and deliver the finished boards directly to your office.

Our goal is to reduce manufacturing errors, shorten iteration cycles, and get your boards to you as quickly as possible without compromising on quality.",https://www.axal.ai/,https://www.ycombinator.com/companies/axal,"San Francisco, CA, USA",3,Industrials,Industrials -> Manufacturing and Robotics,"Industrials, Manufacturing and Robotics","Hardware, Robotics, Manufacturing, Electronics","United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/82e9354c307a1bd5e3bca2ede62b3b0bdfbdba15.png,1736891737
30351,Dex,joindex,Winter 2025,Active,The AI Coworker in Chrome,"ThirdLayer is an applied research and product lab building the next interface for human–AI collaboration.

Our first product is Dex, an AI copilot for the browser. Think Cursor for knowledge work, optimized for speed and embedded directly where you work.

Most web agents are built for set-and-forget tasks. But real work is fluid and messy—spread across tabs, tools, and evolving decisions. Dex transforms your browser into an intelligent, multimodal workspace that understands your intent through voice, text, and action. It enhances familiar interfaces, automates tedious steps, and removes the friction of handoffs.

Beneath the surface, Dex is more than a browser agent — it’s a foundation for:

● Long-term, cross-modal memory grounded in real workflows
● A new interaction layer to replace static UI with a collaborative canvas 
● Personalization: understanding how individuals approach tasks and navigate software

We're building the infrastructure for adaptive, intent-aware systems that work the way you do.",https://joindex.com,https://www.ycombinator.com/companies/joindex,"San Francisco, CA, USA",2,B2B,B2B -> Productivity,"B2B, Productivity","Artificial Intelligence, Productivity, Consumer Products, AI","United States of America, America / Canada",Early,False,True,False,"Dexterity, Dex, Dexterity AI, Dexterity, Dex, ThirdLayer",https://bookface-images.s3.amazonaws.com/small_logos/aac79d12169377e5c2a4f0dfc5863cb25ef3beb7.png,1737217789
30350,TrainLoop,trainloop,Winter 2025,Active,Reasoning Fine-Tuning,TrainLoop makes it effortless for developers to supercharge LLM performance through reinforcement learning.,http://trainloop.ai,https://www.ycombinator.com/companies/trainloop,"San Francisco, CA, USA",6,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design","Developer Tools, Generative AI, Reinforcement Learning","United States of America, America / Canada",Early,False,False,False,Phoenix,https://bookface-images.s3.amazonaws.com/small_logos/4fad47355d59021d6d855bc4b2dc95cbc0ef2f1a.png,1738700190
30348,SAMMY Labs,sammy-labs,Winter 2025,Active,Computational Law,Computational Law,https://www.sammylabs.com,https://www.ycombinator.com/companies/sammy-labs,"London, England, United Kingdom",10,B2B,B2B,B2B,,"United Kingdom, Europe",Early,False,True,False,SAMMY,https://bookface-images.s3.amazonaws.com/small_logos/9bdb570c43e3c58161a904790b035ac6647153c9.png,1739574667
30347,Instinct Space,instinct-space,Winter 2025,Active,Building lunar landers,"Instinct is making the Moon the new LEO. Our small lunar lander is designed to be launched as a regular LEO rideshare, enabling higher mission cadence at a lower cost.",https://www.instinct-space.com/,https://www.ycombinator.com/companies/instinct-space,"London, England, United Kingdom",5,Industrials,Industrials -> Aviation and Space,"Industrials, Aviation and Space","Hard Tech, Space Exploration","United Kingdom, Europe",Early,False,False,False,Instinct,https://bookface-images.s3.amazonaws.com/small_logos/4bb840258f778d8499065a3377b1461a88ad66ed.png,1739754908
30346,Mercura,mercura,Winter 2025,Active,AI Quote and Order Automation for Distributors & Manufacturers,"Mercura automates quotes and orders for distributors & manufacturers in the construction supply chain. Our software lets sales teams process requests in minutes instead of days. By eliminating repetitive back-office tasks, we help sales reps focus on winning more deals and driving revenue.",https://www.mercura.ai,https://www.ycombinator.com/companies/mercura,"BY, Germany",20,B2B,B2B -> Sales,"B2B, Sales",,"Germany, Europe",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/84ad3ef04aef30c103f98a1ef15865998e62738e.png,1739583996
