id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
1109,BillionToOne,billiontoone,Summer 2017,Public,The genetic testing platform detecting and measuring disease.,"BillionToOne has developed a DNA molecular counter that increases the cell-free DNA diagnostics resolution by over 1,000 fold, which unlocks transformative improvements in prenatal screening and liquid biopsy for cancers. Unity Screen, BillionToOne's commercially available non-invasive prenatal test (NIPT), is the only NIPT that can assess fetal risk for both recessive conditions and aneuploidies from maternal blood. UNITY Screen continues to grow exponentially and is on its path to becoming the next standard-of-care, with an increasing number of publications showing its accuracy and advantages over other screening methods. We have also recently used our molecular counting technology to develop liquid biopsy tests, which have the potential to completely transform oncology care.",https://www.billiontoone.com,https://www.ycombinator.com/companies/billiontoone,"San Francisco, CA, USA; Menlo Park, CA, USA",300,Healthcare,Healthcare -> Diagnostics,"Healthcare, Diagnostics","Diagnostics, Genomics","United States of America, America / Canada, Remote, Partly Remote",Growth,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/7374f48e30f2dabadb3413903af69fcda589d67f.png,1453416611
1616,Flock Safety,flock-safety,Summer 2017,Active,The first public safety operating system that eliminates crime.,"Flock Safety provides the first public safety operating system that empowers private communities and law enforcement to work together to eliminate crime. We are committed to protecting human privacy and mitigating bias in policing with the development of best-in-class technology rooted in ethical design, which unites civilians and public servants in pursuit of a safer, more equitable society. 

Our Safety-as-a-Service approach includes affordable devices powered by LTE and solar that can be installed anywhere.  Our technology detects and captures objective details, decodes evidence in real-time and delivers investigative leads into the hands of those who matter. 

While safety is a serious business, we are a supportive team that is optimizing the remote experience to create strong and fun relationships even when we are physically apart. Our flock of hard-working employees thrive in a positive and inclusive environment, where a bias towards action is rewarded. Flock Safety is headquartered in Atlanta and operates nationwide. We have raised $150M in our Series E led by Tiger Global at a $3.5B valuation.",http://www.flocksafety.com,https://www.ycombinator.com/companies/flock-safety,"Atlanta, GA, USA",1000,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design","Hardware, Machine Learning, SaaS","United States of America, America / Canada, Remote, Partly Remote",Growth,True,True,False,Flock,https://bookface-images.s3.amazonaws.com/small_logos/ee69b5c905088288ff0fc007921dde14514a40a1.png,1646149352
1688,Modern Fertility,modern-fertility,Summer 2017,Acquired,At-home fertility test for women who aren't ready for kids right now…,"We're a women’s health company making personalized reproductive health information more accessible, earlier in life. We make the same laboratory tests that were previously confined to fertility clinics more accessible for women at home. By arming women with powerful information about their reproductive health, Modern Fertility is closing the fertility information gap and enabling women to own the decisions impacting their bodies and futures. We've raised $22 million from Forerunner Ventures, Maveron, Union Square Ventures, First Round Capital, #Angels and Y Combinator.
",https://www.modernfertility.com,https://www.ycombinator.com/companies/modern-fertility,"San Francisco, CA, USA",25,Healthcare,Healthcare -> Consumer Health and Wellness,"Healthcare, Consumer Health and Wellness","Fertility Tech, Consumer Health Services, Women's Health","United States of America, America / Canada",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/b80c9ee16644141e27cf06459324dccdc7fd94bf.png,1495670433
1713,Cashfree Payments,cashfree-payments,Summer 2017,Active,Next-gen digital payments provider for India.,"Cashfree is a next-generation payments company for Indian businesses. 

Cashfree helps 50,000+ businesses collect and send money with solutions such as an easy to integrate payment gateway that supports instant settlements & refunds; Payouts - an API banking platform for bulk disbursals; a split payment solution for marketplaces; a Bank Account Verification API; a dedicated UPI stack for businesses and Auto Collect - a virtual account solution to match inbound payments to customers. It counts Xiaomi, Nykaa, Zomato, Zoomcar, Cred, Swiggy, Shell, Zepto, Dunzo as well as donation platforms like Ketto and Milaap amongst its customers.

Cashfree is a licensed payment aggregator in India and works with all leading banks to build the core payments and banking infrastructure that powers Cashfree’s products. Cashfree is also integrated with major platforms like Shopify, Wix, Paypal, Amazon Pay, Ola Money and Google Pay.",https://www.cashfree.com/,https://www.ycombinator.com/companies/cashfree-payments,"Bengaluru, KA, India",200,Fintech,Fintech -> Payments,"Fintech, Payments","Payments, India","India, South Asia, Remote, Partly Remote",Growth,False,True,False,Cashfree,https://bookface-images.s3.amazonaws.com/small_logos/7eb68658869d911582ae784bc8ff049cb6b4a898.png,1496970201
1705,Candidately,candidately,Summer 2017,Active,The digital storefront for staffing and recruiting teams.,"Candidately is the AI workspace for recruitment agencies. We sit on top of Bullhorn and other major ATS platforms and give every recruiter on the team the speed and reach of the best biller in the building.

One platform, five products. Rediscovery uses semantic search to find candidates the ATS already has but Boolean search can't surface. Sourcing reaches 250+ million web profiles when the database falls short. Resume Builder turns a raw CV into a branded, client-ready document in seconds. Client Portal replaces email threads with a white-labeled space where hiring managers review, shortlist, and respond. Talent Marketplace puts a searchable candidate directory on agency websites so clients come to you.

Agencies have spent years building candidate databases worth millions. Candidately makes that investment actually pay off, from first search to final placement.",https://www.candidately.com/,https://www.ycombinator.com/companies/candidately,"New York City, NY, USA; Remote",9,B2B,B2B -> Recruiting and Talent,"B2B, Recruiting and Talent","SaaS, B2B, Recruiting, HR Tech","United States of America, America / Canada, Remote, Fully Remote",Early,False,False,False,"Gustav, Candidately, Gustav, Candidately, Candidate.ly",https://bookface-images.s3.amazonaws.com/small_logos/2eb845253b30b7d03651816b8bbbf27b80eaffa2.png,1592571268
1703,FollowUpThen,followupthen,Summer 2017,Active,FollowUpThen is an email-based personal assistant that sends you…,"FollowUpThen is a personal assistant that sends you exactly what you need at exactly the right moment to get something done. Its best feature is its simplicity. Email 1min@followupthen.com, 1hour@followupthen.com or {any-time}@followupthen.com and you'll get the email back at that time. But look further and you will find advanced syntax supporting the most nuanced and complex email productivity workflow. Adding a reminder to any email is a one-second operation thanks to your email client's address autocomplete.

Example use-cases include:
 * Following up with sales prospects
 * Maintaining relationships
 * Task delegation (put FollowUpThen in the bcc field)
 * Just-in-time reminders to get a task done (pay bills, etc)
 * Hitting inbox zero (forwarding emails to your future)

In today's workplace we are bombarded with realtime demands on our attention. FollowUpThen answers this trend by making work more asynchronous, allowing you to place information in the future,  giving you freedom and peace of mind in the present and allowing you actually get something done. Easy to learn. Hard to outgrow. ",https://www.followupthen.com/,https://www.ycombinator.com/companies/followupthen,"San Francisco, CA, USA",1,B2B,B2B -> Productivity,"B2B, Productivity","Productivity, Automation, AI","United States of America, America / Canada",Early,False,False,False,"FollowUpThen, Inc, Gopher",https://bookface-images.s3.amazonaws.com/small_logos/793024bcad049e570384ad1ef56b89ad94fe10db.png,1496779971
1702,Thematic,thematic,Summer 2017,Active,Customer intelligence for Enterprise CX teams. The grounded…,"Thematic is the customer intelligence layer for enterprise CX. Trustworthy and traceable reporting your teams can stake decisions on, and the grounded data foundation your AI agents need to scale safely. Customers see NPS gains of 5 to 35 points and have attributed $4.8M in revenue from a 6-month pilot. Forrester measured 543% three-year ROI. Trusted by DoorDash, Woolworths, BNY, and Mitsubishi.",http://www.getthematic.com,https://www.ycombinator.com/companies/thematic,"Auckland, Auckland, New Zealand; Remote",20,B2B,B2B -> Analytics,"B2B, Analytics","SaaS, B2B, AI","New Zealand, Oceania, Remote, Fully Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/9fdfd6d76b44b6fa6fbb40a4e9c99072a13924b8.png,1496779967
1700,10 By 10,10-by-10,Summer 2017,Active,10by10 is a unique marketplace in the recruiting agency industry for…,10by10 is a marketplace to instantly match qualified candidates with companies by pooling candidates across recruitment agencies. Check out the testimonials on our website (www.10by10.io).,https://10by10.io,https://www.ycombinator.com/companies/10-by-10,"San Francisco, CA, USA; Remote",5,B2B,B2B -> Recruiting and Talent,"B2B, Recruiting and Talent","Artificial Intelligence, Marketplace, Recruiting","United States of America, America / Canada, Remote, Fully Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/0f3baff26589296bfbecd152fe3a887fd60a04b0.png,1496779362
1696,Forever Labs,forever-labs,Summer 2017,Active,"We bank your stem cells to help you live healthier, longer.","Forever Labs collects and stores adult stem cells, and develops therapies based upon stem cell rejuvenation.",https://foreverlabs.com,https://www.ycombinator.com/companies/forever-labs,"Ann Arbor, MI, USA",12,Healthcare,Healthcare -> Therapeutics,"Healthcare, Therapeutics",Anti-Aging,"United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/2551f858875b49e48688473a8dad17ee8425d618.png,1495941669
1694,Gem,gem,Summer 2017,Active,Talent engagement platform,"Gem’s talent engagement platform helps recruiting teams use data and automation to improve hiring speed, quality, and diversity.

Gem unifies data and context from the tools recruiters use every day, including email, applicant tracking systems, LinkedIn, and other social networks, to create a source of truth for all talent relationships. Armed with insights about the entire recruiting process, automation to reach out to talent at scale, and true cross-functional collaboration tools, TA teams can proactively and strategically plan for what’s ahead.

Gem's customers are savvy recruiting teams from industry-leading companies — like Wayfair, Dropbox, Nasdaq, Cisco, and Doordash — who understand that hiring the best talent in the market is key to maintaining their competitive advantage.",https://www.gem.com/,https://www.ycombinator.com/companies/gem,"San Francisco, CA, USA",200,B2B,B2B -> Recruiting and Talent,"B2B, Recruiting and Talent","SaaS, B2B, Recruiting","United States of America, America / Canada, Remote, Partly Remote",Growth,False,True,False,ZenSourcer,https://bookface-images.s3.amazonaws.com/small_logos/6a37f8c6b6d3cddaee978aab62ebe0f6bacec7db.png,1495675236
