id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
202,PagerDuty,pagerduty,Summer 2010,Public,Real-time visibility into critical apps and services all in one place.,"PagerDuty is an operations performance platform delivering visibility and actionable intelligence across the entire incident lifecycle. Their SaaS-based solution empowers over 10,000 small, mid-size and enterprise global customers such as Comcast, eHarmony, Slack and Lululemon with the insight to intelligently respond to critical disruptions for exceptional customer experience. PagerDuty was founded to deliver a new and innovative approach to increase business response and efficiency. When brand reputation depends on customer satisfaction, PagerDuty arms businesses with the insight to proactively manage incidents and events that may impact customers across their IT environment.",http://pagerduty.com,https://www.ycombinator.com/companies/pagerduty,"San Francisco, CA, USA",950,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design","DevOps, Monitoring","United States of America, America / Canada",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/18fd6f870541d2398827dedc9e57678e8770c424.png,1326790252
197,FutureAdvisor,futureadvisor,Summer 2010,Acquired,The online financial management service for everyone.,"FutureAdvisor is an award-winning digital wealth management firm serving client households nationwide from our offices in San Francisco. We use software to power a wealth management experience accessible to everyone, at less than half the price charged by traditional firms. Our clients are the mass-affluent investors underserved by traditional financial advisory and wealth management firms.  

FutureAdvisor is leading a shift in financial services towards transparency, convenience and inclusion.

FutureAdvisor is looking for engineers to help build better portfolio management tools for everyone. Our unbiased financial advice is giving middle- and working-class families powerful tools they never had access to before, and they're free. If our mission strikes a chord with you, please send us your resume: https://www.futureadvisor.com/jobs

Social Media Community Policy: 

Content posted here by third-parties about FutureAdvisor remains the responsibility of the party posting the content, and is neither endorsed by FutureAdvisor nor representative of FutureAdvisor's viewpoints. Any opinions or statements posted by third parties are their own, and may not be indicative of others'​ experience or future performance or success. FutureAdvisor does not endorse or adopt any content on a third-party site linked to from this page. At its discretion, FutureAdvisor may remove any content containing violations of securities regulations; lewdness, personal attacks or obscenity; comments irrelevant to the topic at hand; or unsolicited advertisements and spam.",http://futureadvisor.com,https://www.ycombinator.com/companies/futureadvisor,"San Francisco, CA, USA",51,Fintech,Fintech -> Consumer Finance,"Fintech, Consumer Finance",Fintech,"United States of America, America / Canada",Growth,True,False,False,Future Advisor,https://bookface-images.s3.amazonaws.com/small_logos/f9646d12ef702815678b089d1127fdf3de037009.png,1326790216
201,WorkFlowy,workflowy,Summer 2010,Active,WorkFlowy is a better way to manage information. It provides a simple…,"WorkFlowy is a tool for organizing your brain. It provides a powerful interface for hierarchical lists. People use it as a replacement for text editors and spreadsheets as organizational tools. They leave it open all day and put whatever passes through their brain in it - project plans, to-do's, meeting notes, brainstorms, etc..",http://workflowy.com,https://www.ycombinator.com/companies/workflowy,"New York City, NY, USA; San Francisco, CA, USA",4,B2B,B2B -> Productivity,"B2B, Productivity","Productivity, Note-taking","United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326790245
200,inDinero,indinero,Summer 2010,Active,Financial dashboard for businesses.,"inDinero is on a mission to reinvent small business operations, helping our clients understand their finances like never before.

By combining a full finance team of bookkeepers, accountants, and CPA’s, with real time accounting software, we provide startups and small businesses the knowledge they need to understand their company's financial health and make better decisions with their money. Tax experts work with accountants under one roof to prepare and file our clients'​ taxes and maximize tax savings.

We're a growing company with big ambitions and big opportunities for internal mobility. If you’re interested in one of our open positions and looking for your next big professional adventure, drop us a line at jobs@indinero.com.",http://indinero.com,https://www.ycombinator.com/companies/indinero,"San Francisco, CA, USA; Los Angeles, CA, USA; Remote",250,B2B,B2B -> Finance and Accounting,"B2B, Finance and Accounting","FinOps, Analytics","United States of America, America / Canada, Remote, Fully Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/316e1b19521c485db18954b0143a0defb3c67d5d.png,1326790237
198,Docker,docker,Summer 2010,Active,Software development platform.,"Docker is the world’s leading software container platform. Developers use Docker to eliminate “works on my machine” problems when collaborating on code with co-workers. Operators use Docker to run and manage apps side-by-side in isolated containers to get better compute density. Enterprises use Docker to build agile software delivery pipelines to ship new features faster, more securely and with confidence for both Linux and Windows Server apps.",http://docker.com,https://www.ycombinator.com/companies/docker,"San Francisco, CA, USA",201,B2B,B2B -> Infrastructure,"B2B, Infrastructure","Open Source, DevOps, Enterprise Software","United States of America, America / Canada",Growth,False,False,False,Dotcloud,https://bookface-images.s3.amazonaws.com/small_logos/8f74c3796e1b7675bab6c99118bcf9dd7b94ceec.png,1326790223
188,AnyList,anylist,Summer 2010,Active,"One app for stress-free shopping, cooking, and meal planning.",AnyList is the best way to create and share grocery shopping lists. Easily share a list with your spouse or roommates. List changes show up instantly on everyone’s iOS or Android device.,https://www.anylist.com,https://www.ycombinator.com/companies/anylist,"Missoula, MT, USA; Remote",3,Consumer,Consumer -> Home and Personal,"Consumer, Home and Personal","E-commerce, Food & Beverage","United States of America, America / Canada, Remote, Fully Remote",Early,False,False,False,Anyleaf,/company/thumb/missing.png,1326790139
187,DemandSphere,demandsphere,Summer 2010,Active,SEO & Content Marketing Intelligence,"DemandSphere enables ecommerce and programmatic SEO teams, both in-house and agency, to drive more traffic from organic search. Our DemandMetrics platform is our core monitoring platform that turns massive amounts of SERP and market data into prioritized insights for growth. Our SERP Intelligence data warehouse accelerates our customer's ability to detect and respond to changes in the search landscape. ",https://www.demandsphere.com/,https://www.ycombinator.com/companies/demandsphere,"Columbus, OH, USA",40,B2B,B2B -> Marketing,"B2B, Marketing","Marketing, SEO","United States of America, America / Canada, Remote, Partly Remote",Early,False,False,False,Ginza,https://bookface-images.s3.amazonaws.com/small_logos/0a6238d6a169f2a7cfa9e5f25562e94956a1e0f5.png,1326790135
181,Recurse Center,recurse-center,Summer 2010,Active,The retreat where curious programmers recharge and grow,"The Recurse Center is a self-directed, educational retreat for people who want to get better at programming, whether they've been programming for three decades or three months.

The retreat is free for all participants because we run an integrated recruiting agency and provide (optional) personalized recruiting services to anyone in our community considering a new job.",https://www.recurse.com,https://www.ycombinator.com/companies/recurse-center,"New York City, NY, USA",7,Education,Education,Education,"Education, Community, Recruiting","United States of America, America / Canada, Remote, Partly Remote",Early,False,False,False,Hacker School,https://bookface-images.s3.amazonaws.com/small_logos/c7483410d4db1933c69b95c2325d7111eb787cf5.png,1326790098
209,AdGrok,adgrok,Summer 2010,Acquired,Easy SEM software. Acquired by Twitter in 2011.,AdGrok allows business owners to automate the process of choosing and bidding on keywords on Google AdWords.,http://adgrok.com,https://www.ycombinator.com/companies/adgrok,"San Francisco, CA, USA",2,B2B,B2B -> Marketing,"B2B, Marketing","Analytics, Advertising","United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326790310
208,Whereoscope,whereoscope,Summer 2010,Acquired,Location-aware smartphone application that enables parents to keep…,"Whereoscope is a service designed to help parents keep know where their kids are.

Whereoscope uses smartphones and an intelligent sampling algorithm to provide the best possible accuracy without draining the battery.

Whereoscope enables location-based geo-fencing so that parents can know when their kids arrive at school, leave soccer practice, or are just about to get home.",http://whereoscope.com,https://www.ycombinator.com/companies/whereoscope,"San Francisco, CA, USA; Mountain View, CA, USA",2,Consumer,Consumer -> Social,"Consumer, Social",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326790302
