id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
944,Go1,go1,Summer 2015,Active,A learning platform that enables you to train your staff or customers.,"In today’s environment, employees need training to ensure business compliance, skill development and to support an engaged workforce. Go1 brings together content from the world’s top training providers and makes it easy to access in whichever platform your organization uses. This makes it easier to deliver, manage and engage with training. Go1 also works with existing LMS, HRIS, and business systems to make learning simpler and more effective.",https://go1.com,https://www.ycombinator.com/companies/go1,"Brisbane, QLD, Australia; San Francisco, CA, USA",650,B2B,B2B -> Human Resources,"B2B, Human Resources",eLearning,"Australia, United States of America, Oceania, America / Canada, Remote, Partly Remote",Growth,True,True,False,GO1,https://bookface-images.s3.amazonaws.com/small_logos/e1004ce910aafa76388e32ce5e89e431e2a22211.png,1430202917
870,OpenInvest,openinvest,Summer 2015,Acquired,Values based personalization at scale for asset and wealth management,"OpenInvest is the first technology-backed, socially responsible investment asset management platform that aligns your investments with your values. OpenInvest’s proprietary technology seamlessly creates low-cost investment portfolios tailored to your values, while tracking market indices. A mission-driven company, OpenInvest was one of the first VC-backed Public Benefit Corporations.",http://www.openinvest.com,https://www.ycombinator.com/companies/openinvest,"San Francisco, CA, USA",110,Fintech,Fintech,Fintech,"Fintech, Investing","United States of America, America / Canada, Remote, Partly Remote",Growth,True,False,False,Open Invest,https://bookface-images.s3.amazonaws.com/small_logos/3abd55a846c0a5b7e349727420a779d13c382e27.png,1429997718
934,Scentbird,scentbird,Summer 2015,Active,Scentbird is a luxury fragrance subscription service.,"Scentbird inspires fragrance lovers to go beyond the ordinary and sample scents that evoke passion, confidence, and the unknown. 

Our mission is to revolutionize the way individuals perfume by bringing the ultimate fragrance playground right to their fingertips. By way of a monthly subscription service (starting at $14.95 a month), members can choose from over 500+ designer colognes and perfumes each month!

See what we're all about at: www.Scentbird.com // @Scentbird
*WE'RE HIRING!: https://www.scentbird.com/careers",https://www.scentbird.com,https://www.ycombinator.com/companies/scentbird,"New York City, NY, USA; New York, NY, USA; Remote",165,Consumer,Consumer -> Apparel and Cosmetics,"Consumer, Apparel and Cosmetics",,"United States of America, America / Canada, Remote, Fully Remote",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/ed2169123442c921e8a4af29191c3b42cd5e18f3.png,1430156130
967,Human Interest,human-interest,Summer 2015,Active,The 401(k) for small and medium-sized businesses.,"Human Interest is on a mission to ensure that people in all lines of work have access to retirement benefits. 

Nearly half of all working Americans are not saving enough for their future. Too often it’s because they are employed by a company that doesn’t offer a retirement plan. Human Interest is changing that by making it affordable and accessible for small and medium-sized businesses to offer employees a path to financial independence through retirement savings.

We’re a high-growth tech company changing the retirement industry. We’ve raised $500M and are backed by leading investors. Most recently, by funding from BlackRock as well as many other top investors: TPG (The Rise Fund) with SoftBank led our Series D, Glynn Capital, NewView Capital, USVP, Wing, Uncork, and others.",http://humaninterest.com,https://www.ycombinator.com/companies/human-interest,"San Francisco, CA, USA; Remote",765,B2B,B2B -> Human Resources,"B2B, Human Resources","Fintech, SaaS, Human Resources, HR Tech, Investing","United States of America, America / Canada, Remote, Fully Remote",Growth,False,True,False,"Captain401, Human Interest (Captain401)",https://bookface-images.s3.amazonaws.com/small_logos/b1d2338596e801f39e8a6c668164ac020956c28f.png,1433977518
966,Flirtey (SkyDrop),flirtey,Summer 2015,Active,Flirtey is the world’s first commercial drone delivery service and…,"Flirtey is the leading drone delivery service. We are reinventing the on-demand economy with our network of flying robots for last mile delivery. Our mission is to save lives and change lifestyles by making delivery instant.

Flirtey’s drone delivery service is faster, more efficient and the ultimate customer experience. We’re rapidly growing our team and achieving a record number of historic firsts in the drone delivery industry, advancing autonomy, safety systems and advanced delivery technology.

If you are interested in having your goods delivered via Flirtey, or joining the team that is transforming the delivery industry, visit www.flirtey.com 

Recent Company Milestones:
- October 2017 – Announced a partnership to launch the first automated external defibrillator (AED) drone delivery service in the U.S.
- January 2017 – Raised $16 million in Series A funding from top Silicon Valley investors.
- August 2016 – Launched the world’s first commercial pizza-by-drone delivery model in partnership with Domino’s.
- July 2016 – Conducted the first fully autonomous, FAA-approved drone delivery from a store to a home in partnership with 7-Eleven. 
- June 2016 – Completed the first fully autonomous, FAA-approved ship-to-shore drone delivery in collaboration with Johns Hopkins. 
- April 2016 – The Flirtey drone used to make the first FAA-approved delivery in the U.S. accepted into the Smithsonian’s National Air and Space Museum, alongside the Space Shuttle Discovery and the Wright Flyer. 
- March 2016 – Conducted the first fully autonomous, FAA-approved urban drone delivery in the U.S. 
- July 2015 – Completed the first FAA-approved drone delivery on U.S. soil in collaboration with NASA Langley Research Center.
- Summer 2015 – Graduated Y Combinator.
- 2013 – Founded the first drone delivery service in the world.",,https://www.ycombinator.com/companies/flirtey,"Blountville, TN, USA",11,Industrials,Industrials -> Drones,"Industrials, Drones","Drones, Delivery","United States of America, America / Canada",Growth,False,False,False,Flirtey,https://bookface-images.s3.amazonaws.com/small_logos/f7613d4b5db392ae5fc21774c6519b239f932651.png,1433812818
964,Eight Sleep,eight-sleep,Summer 2015,Active,The sleep fitness company.,"Eight Sleep is the world's first sleep fitness brand with a mission to fuel human potential through optimal sleep. Founded in New York City in 2014, Eight Sleep leverages thermoregulation, data, and technology to design products to restore individuals to their peak energy every morning. Eight Sleep was named one of Fast Company's “Most Innovative Companies of 2018 and 2022”, and recognized by TIME's Best Inventions of 2018 and 2019.",http://eightsleep.com,https://www.ycombinator.com/companies/eight-sleep,"New York City, NY, USA; New York, NY, USA; Remote",100,Consumer,Consumer -> Home and Personal,"Consumer, Home and Personal","Hardware, Health Tech","United States of America, America / Canada, Remote, Fully Remote",Growth,False,True,False,"Luna, Eight",https://bookface-images.s3.amazonaws.com/small_logos/b649c0ed7300661389c61da3478d9e510a6ef517.png,1433394320
963,Instawork,instawork,Summer 2015,Active,A flexible work app that connects businesses with hourly workers.,"Instawork is the on-demand staffing app for hourly workers and hospitality businesses. Our vision is to create economic opportunity for local businesses and professionals, globally. Workers need a better way to find great local jobs and businesses need a better way to find quality workers fast.",http://instawork.com,https://www.ycombinator.com/companies/instawork,"San Francisco, CA, USA",500,B2B,B2B -> Recruiting and Talent,"B2B, Recruiting and Talent",Marketplace,"United States of America, America / Canada, Remote, Partly Remote",Growth,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/1712f8a08b08bb04e192934a1098d1b5144c875b.png,1433394320
962,Cofactor Genomics,cofactor-genomics,Summer 2015,Active,Cofactor closes the precision medicine gap with predictive diagnostics,"Cofactor uses RNA and Predictive Immune Modeling to build better biomarkers and improve patient outcomes.

Led by Jarret Glasscock and a group of expert human genome scientists,Cofactor has built a new category of diagnostic technology powered by unique and powerful RNA data models built on terabytes of data. 

The team recently had their technology validation peer-reviewed by the organizations that set standards for diagnostic technology (CAP, AMP) and is publishing in the Journal of Molecular Diagnostics. In addition, the team made news when Cancer Physicians who sit on the committee for patient treatment guidelines (NCCN) presented a clinical study using Cofactor’s technology showing superiority in predicting the patients who will respond to immunotherapy. This initial application is an acute problem recognized widely in the rapidly developing immunotherapy industry and represents north of a billion dollar TAM. 

After a number of recent key milestones, the team is taking the technology more broadly to 50% of cancers diagnosed in the US. 

Current investors include Menlo Ventures, DCVC, and Ascension Ventures (this last investor representing the funding arm for 13 National U.S. Healthcare Systems).",http://cofactorgenomics.com,https://www.ycombinator.com/companies/cofactor-genomics,"St. Louis, MO, USA",13,Healthcare,Healthcare -> Diagnostics,"Healthcare, Diagnostics","Medical Devices, Biotech, Diagnostics","United States of America, America / Canada, Remote, Partly Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/0138772cf18d9846bdac1578f7edd2288e7e4142.png,1433394319
960,Bitmovin,bitmovin,Summer 2015,Active,Powers OTT online video providers with video developer tools.,"Bitmovin has been a first mover in almost every significant development in online video, from building and deploying the world’s first (and fastest) commercial adaptive streaming (MPEG-DASH/HLS) HTML5 Player, to being the first to achieve 100x realtime encoding speeds in the cloud. Bitmovin provides HEVC as well as VP9 live streaming with 60FPS and 4K resolution, and built the first containerized video encoding solution with Docker and Kubernetes.

Bitmovin products are completely in-house developed, easy and fast to integrate and highly customizable. In combination with our great support, documentation and SLAs, this is a true enterprise offering.

To find out more about Bitmovin’s video infrastructure solutions, or about any individual products, contact sales@bitmovin.com, or visit our website: bitmovin.com",http://bitmovin.com,https://www.ycombinator.com/companies/bitmovin,"San Francisco, CA, USA",145,B2B,B2B -> Infrastructure,"B2B, Infrastructure","Developer Tools, Video","United States of America, America / Canada, Remote, Partly Remote",Growth,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/d22ccb72e758575588245bb8f517bbe35f7421e7.png,1433394318
952,TetraScience,tetrascience,Summer 2015,Active,The only R&D data cloud for life sciences,"TetraScience provides the world’s first and only R&D Data Cloud, with a mission to transform life sciences R&D, accelerate discovery, and improve human life. Scientists at global pharma and biotech organizations rely on our innovative Tetra Data Platform for easy access to centralized, harmonized, and actionable scientific data to accelerate their digital lab transformation. With best-in-class SaaS performance, a team of industry innovators, and excellent product/market fit, Tetra is positioned to become an iconic life sciences software company.",https://www.tetrascience.com,https://www.ycombinator.com/companies/tetrascience,"Boston, MA, USA; Remote",100,Healthcare,Healthcare -> Healthcare IT,"Healthcare, Healthcare IT","SaaS, Data Engineering","United States of America, America / Canada, Remote, Fully Remote",Growth,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/ddb32b2efdb22265a0c610b84a66c92b4e545b61.png,1430204716
